Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  5941;  696.00; 47.6800; 12.4700;18961001;19400930;Reit im Winkl
  5941;  672.00; 47.6719; 12.4816;19401001;19520531;Reit im Winkl
  5941;  700.00; 47.6788; 12.4713;19520601;19551130;Reit im Winkl
  5941;  708.00; 47.6788; 12.4688;19551201;19671011;Reit im Winkl
  5941;  695.00; 47.6760; 12.4810;19671012;19900731;Reit im Winkl
  5941;  675.00; 47.6713; 12.4771;19900801;19950731;Reit im Winkl
  5941;  690.00; 47.6744; 12.4604;19950801;20060717;Reit im Winkl
  5941;  685.00; 47.6754; 12.4698;20060718;        ;Reit im Winkl
