Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  1207;  476.00; 50.2855; 12.2381;18591201;18640930;Elster, Bad-Sohl
  1207;  497.00; 50.2807; 12.2364;18641001;18760603;Elster, Bad-Sohl
  1207;  477.00; 50.2850; 12.2379;18760604;18770930;Elster, Bad-Sohl
  1207;  513.00; 50.2821; 12.2321;18771001;19490831;Elster, Bad-Sohl
  1207;  520.00; 50.2799; 12.2268;19490901;19520930;Elster, Bad-Sohl
  1207;  510.00; 50.2830; 12.2307;19521001;19930420;Elster, Bad-Sohl
  1207;  510.00; 50.2857; 12.2352;19930421;20060228;Elster, Bad-Sohl
  1207;  560.00; 50.2705; 12.2742;20060301;        ;Elster, Bad-Sohl
