STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        181;2004030100;   10;  -4.7;  96.0;eor
        181;2004030101;   10;  -6.2;  95.0;eor
        181;2004030102;   10;  -6.7;  97.0;eor
        181;2004030103;   10;  -5.1;  98.0;eor
        181;2004030104;   10;  -4.0; 100.0;eor
        181;2004030105;   10;  -4.2; 100.0;eor
        181;2004030106;   10;  -4.3; 100.0;eor
        181;2004030107;   10;  -3.9; 100.0;eor
        181;2004030108;   10;  -3.8; 100.0;eor
        181;2004030109;   10;  -2.3; 100.0;eor
        181;2004030110;   10;  -0.1;  99.0;eor
        181;2004030111;   10;   0.9;  81.0;eor
        181;2004030112;   10;   1.7;  72.0;eor
        181;2004030113;   10;   2.2;  70.0;eor
        181;2004030114;   10;   3.0;  70.0;eor
        181;2004030115;   10;   2.1;  80.0;eor
        181;2004030116;   10;   1.9;  82.0;eor
        181;2004082520;   10;  13.2;  96.0;eor
        181;2004082521;   10;  13.4;  94.0;eor
        181;2004082522;   10;  12.6;  96.0;eor
        181;2004082523;   10;  13.0;  98.0;eor
        181;2004082600;   10;  12.7;  98.0;eor
        181;2004082601;   10;  13.2;  99.0;eor
        181;2004082602;   10;  13.7;  98.0;eor
        181;2004082603;   10;  13.7;  98.0;eor
        181;2004082604;   10;  13.8;  98.0;eor
        181;2004082605;   10;  13.8;  98.0;eor
        181;2004082606;   10;  14.0;  97.0;eor
        181;2004082607;   10;  14.8;  96.0;eor
        181;2004082608;   10;  15.6;  91.0;eor
        181;2004082609;   10;  14.4;  97.0;eor
        181;2004082610;   10;  15.6;  97.0;eor
        181;2004082611;   10;  17.8;  85.0;eor
        181;2004082612;   10;  19.2;  78.0;eor
        181;2004082613;   10;  17.8;  74.0;eor
        181;2004082614;   10;  19.3;  78.0;eor
        181;2004082615;   10;  18.9;  75.0;eor
        181;2004082616;   10;  16.1;  93.0;eor
        181;2004082617;   10;  17.2;  93.0;eor
        181;2004082618;   10;  16.1;  92.0;eor
        181;2004082619;   10;  15.3;  95.0;eor
        181;2004082620;   10;  14.6;  96.0;eor
        181;2004082621;   10;  14.7;  98.0;eor
        181;2004082622;   10;  14.7;  98.0;eor
        181;2004082623;   10;  14.8;  98.0;eor
        181;2004082700;   10;  15.0;  97.0;eor
        181;2004082701;   10;  14.7;  96.0;eor
        181;2004082702;   10;  14.5;  98.0;eor
        181;2004082703;   10;  14.4;  99.0;eor
        181;2004082704;   10;  13.7;  95.0;eor
        181;2004082705;   10;  13.4;  94.0;eor
        181;2004082706;   10;  13.3;  94.0;eor
        181;2004082707;   10;  13.5;  92.0;eor
        181;2004082708;   10;  14.0;  91.0;eor
        181;2004082709;   10;  15.2;  89.0;eor
        181;2004082710;   10;  15.9;  84.0;eor
        181;2004082711;   10;  16.4;  83.0;eor
        181;2004082712;   10;  16.1;  84.0;eor
        181;2004082713;   10;  16.4;  84.0;eor
        181;2004082714;   10;  16.2;  85.0;eor
        181;2004082715;   10;  16.7;  82.0;eor
        181;2004082716;   10;  15.2;  90.0;eor
        181;2004082717;   10;  14.6;  94.0;eor
        181;2004082718;   10;  13.9;  98.0;eor
        181;2004082719;   10;  13.8; 100.0;eor
        181;2004082720;   10;  13.9; 100.0;eor
        181;2004082721;   10;  14.1; 100.0;eor
        181;2004082722;   10;  14.2; 100.0;eor
        181;2004082723;   10;  14.2; 100.0;eor
        181;2004082800;   10;  14.3; 100.0;eor
        181;2004082801;   10;  14.1; 100.0;eor
        181;2004082802;   10;  13.7; 100.0;eor
        181;2004082803;   10;  13.9; 100.0;eor
        181;2004082804;   10;  13.2; 100.0;eor
        181;2004082805;   10;  12.9; 100.0;eor
        181;2004082806;   10;  14.2; 100.0;eor
        181;2004082807;   10;  15.0; 100.0;eor
        181;2004082808;   10;  16.7;  97.0;eor
        181;2004082809;   10;  17.3;  85.0;eor
        181;2004082810;   10;  18.2;  84.0;eor
        181;2004082811;   10;  19.9;  72.0;eor
        181;2004082812;   10;  20.1;  66.0;eor
        181;2004082813;   10;  19.1;  70.0;eor
        181;2004082814;   10;  18.8;  73.0;eor
        181;2004082815;   10;  18.2;  76.0;eor
        181;2004082816;   10;  18.3;  75.0;eor
        181;2004082817;   10;  18.2;  78.0;eor
        181;2004082818;   10;  17.8;  76.0;eor
        181;2004082819;   10;  15.3;  83.0;eor
        181;2004082820;   10;  14.0;  91.0;eor
        181;2004082821;   10;  12.2;  95.0;eor
        181;2004082822;   10;  11.6;  99.0;eor
        181;2004082823;   10;  10.4;  99.0;eor
        181;2004082900;   10;  10.2; 100.0;eor
        181;2004082901;   10;  11.0; 100.0;eor
        181;2004082902;   10;  10.7; 100.0;eor
        181;2004082903;   10;   9.4; 100.0;eor
        181;2004082904;   10;   9.4; 100.0;eor
        181;2004082905;   10;  10.4; 100.0;eor
        181;2004082906;   10;  12.0; 100.0;eor
        181;2004082907;   10;  13.9; 100.0;eor
        181;2004082908;   10;  14.7; 100.0;eor
        181;2004082909;   10;  15.8;  98.0;eor
        181;2004082910;   10;  17.2;  92.0;eor
        181;2004082911;   10;  18.8;  81.0;eor
        181;2004082912;   10;  20.1;  75.0;eor
        181;2004082913;   10;  20.2;  75.0;eor
        181;2004082914;   10;  20.5;  74.0;eor
        181;2004082915;   10;  21.1;  72.0;eor
        181;2004082916;   10;  19.5;  77.0;eor
        181;2004082917;   10;  16.8;  85.0;eor
        181;2004082918;   10;  15.0;  91.0;eor
        181;2004082919;   10;  14.3;  96.0;eor
        181;2004082920;   10;  13.8;  96.0;eor
        181;2004082921;   10;  13.3;  98.0;eor
        181;2004082922;   10;  12.6;  99.0;eor
        181;2004082923;   10;  13.7; 100.0;eor
        181;2004083000;   10;  13.9;  99.0;eor
        181;2004083001;   10;  13.7;  99.0;eor
        181;2004083002;   10;  13.6;  98.0;eor
        181;2004083003;   10;  13.5;  97.0;eor
        181;2004083004;   10;  13.7;  99.0;eor
        181;2004083005;   10;  13.8;  99.0;eor
        181;2004083006;   10;  14.2;  98.0;eor
        181;2004083007;   10;  14.2;  99.0;eor
        181;2004083008;   10;  14.1; 100.0;eor
        181;2004083009;   10;  14.2; 100.0;eor
        181;2004083010;   10;  15.2;  99.0;eor
        181;2004083011;   10;  16.1;  93.0;eor
        181;2004083012;   10;  17.1;  91.0;eor
        181;2004083013;   10;  18.7;  77.0;eor
        181;2004083014;   10;  16.9;  69.0;eor
        181;2004083015;   10;  18.2;  63.0;eor
        181;2004083016;   10;  17.8;  68.0;eor
        181;2004083017;   10;  15.8;  72.0;eor
        181;2004083018;   10;  14.9;  81.0;eor
        181;2004083019;   10;  13.3;  86.0;eor
        181;2004083020;   10;  12.7;  85.0;eor
        181;2004083021;   10;  11.8;  86.0;eor
        181;2004083022;   10;  11.4;  89.0;eor
        181;2004083023;   10;  10.9;  92.0;eor
        181;2004083100;   10;  10.6;  92.0;eor
        181;2004083101;   10;  10.4;  94.0;eor
        181;2004083102;   10;  11.3;  94.0;eor
        181;2004083103;   10;  11.6;  94.0;eor
        181;2004083104;   10;  11.5;  92.0;eor
        181;2004083105;   10;  11.9;  92.0;eor
        181;2004083106;   10;  12.0;  93.0;eor
        181;2004083107;   10;  12.9;  94.0;eor
        181;2004083108;   10;  13.1;  93.0;eor
        181;2004083109;   10;  13.3;  95.0;eor
        181;2004083110;   10;  15.8;  85.0;eor
        181;2004083111;   10;  15.4;  83.0;eor
        181;2004083112;   10;  14.9;  80.0;eor
        181;2004083113;   10;  17.8;  76.0;eor
        181;2004083114;   10;  13.9;  84.0;eor
        181;2004083115;   10;  14.6;  96.0;eor
