STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2691;1994040101;    3;   9.9;  74.0;eor
       2691;1994040102;    3;   9.8;  77.0;eor
       2691;1994040103;    3;  10.2;  83.0;eor
       2691;1994040104;    3;   8.7;  70.0;eor
       2691;1994040105;    3;  10.3;  57.0;eor
       2691;1994040106;    3;  12.0;  64.0;eor
       2691;1994040107;    3;  11.2;  72.0;eor
       2691;1994040108;    3;  11.4;  72.0;eor
       2691;1994040109;    3;  12.0;  74.0;eor
       2691;1994040110;    3;  11.9;  68.0;eor
       2691;1994040111;    3;  10.5;  72.0;eor
       2691;1994040112;    3;  10.1;  88.0;eor
       2691;1994040113;    3;  10.2;  85.0;eor
       2691;1994040114;    3;  10.2;  86.0;eor
       2691;1994040115;    3;   9.5;  89.0;eor
       2691;1994040116;    3;   8.2;  88.0;eor
       2691;1994040117;    3;   8.3;  86.0;eor
       2691;1994040118;    3;   8.1;  86.0;eor
       2691;1994040119;    3;   8.0;  92.0;eor
       2691;1994040120;    3;   5.8;  94.0;eor
       2691;1994040121;    3;   5.2;  94.0;eor
       2691;1994040122;    3;   5.0;  94.0;eor
       2691;1994040123;    3;   3.8;  94.0;eor
       2691;1994040200;    3;   3.2;  94.0;eor
       2691;1994040201;    3;   3.2;  93.0;eor
       2691;1994040202;    3;   3.3;  93.0;eor
       2691;1994040203;    3;   3.2;  92.0;eor
       2691;1994040204;    3;   1.1;  92.0;eor
       2691;1994040205;    3;   3.0;  92.0;eor
       2691;1994040206;    3;   3.1;  90.0;eor
       2691;1994040207;    3;   3.2;  87.0;eor
       2691;1994040208;    3;   4.0;  87.0;eor
       2691;1994040209;    3;   4.9;  86.0;eor
       2691;1994040210;    3;   5.8;  80.0;eor
       2691;1994040211;    3;   6.7;  74.0;eor
       2691;1994040212;    3;   6.0;  68.0;eor
       2691;1994040213;    3;   4.0;  64.0;eor
       2691;1994040214;    3;   7.1;  62.0;eor
       2691;1994040215;    3;   7.4;  65.0;eor
       2691;1994040216;    3;   6.0;  65.0;eor
       2691;1994040217;    3;   5.5;  76.0;eor
       2691;1994040218;    3;   4.4;  70.0;eor
       2691;1994040219;    3;   2.9;  66.0;eor
       2691;1994040220;    3;   1.8;  73.0;eor
       2691;1994040221;    3;   0.9;  88.0;eor
       2691;1994040222;    3;   0.4;  90.0;eor
       2691;1994040223;    3;   0.2;  96.0;eor
       2691;1994040300;    3;   0.1;  95.0;eor
       2691;1994040301;    3;   0.0;  95.0;eor
       2691;1994040302;    3;   0.2;  96.0;eor
       2691;1994040303;    3;   0.0;  96.0;eor
       2691;1994040304;    3;   0.3;  96.0;eor
       2691;1994040305;    3;   0.8;  92.0;eor
       2691;1994040306;    3;   1.3;  86.0;eor
       2691;1994040307;    3;   2.1;  84.0;eor
       2691;1994040308;    3;   2.2;  82.0;eor
       2691;1994040309;    3;   3.0;  73.0;eor
       2691;1994040310;    3;   3.8;  66.0;eor
       2691;1994040311;    3;   4.0;  70.0;eor
       2691;1994040312;    3;   4.5;  66.0;eor
       2691;1994040313;    3;   6.4;  63.0;eor
       2691;1994040314;    3;   6.9;  61.0;eor
       2691;1994040315;    3;   5.4;  64.0;eor
       2691;1994040316;    3;   3.4;  69.0;eor
       2691;1994040317;    3;   4.2;  73.0;eor
       2691;1994040318;    3;   4.0;  80.0;eor
       2691;1994040319;    3;   1.7;  87.0;eor
       2691;1994040320;    3;   1.4;  89.0;eor
       2691;1994040321;    3;   0.9;  81.0;eor
