Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
3385;München-Nymphenburg;TT_TU;30.11.1985-13:00;30.11.1985-13:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.11.1985-15:00;30.11.1985-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.11.1985-22:00;01.12.1985-00:00;3;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;11.07.1990-20:00;11.07.1990-20:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;11.07.1990-22:00;12.07.1990-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;12.07.1990-08:00;12.07.1990-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;06.10.1991-15:00;06.10.1991-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.10.1991-01:00;30.10.1991-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.10.1991-08:00;30.10.1991-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.10.1991-15:00;30.10.1991-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.10.1991-22:00;31.10.1991-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;31.10.1991-08:00;31.10.1991-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;31.10.1991-15:00;31.10.1991-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;31.10.1991-22:00;01.11.1991-00:00;3;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;07.09.1992-22:00;08.09.1992-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;08.09.1992-08:00;08.09.1992-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;08.09.1992-15:00;08.09.1992-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;08.09.1992-22:00;09.09.1992-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;09.09.1992-08:00;09.09.1992-08:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;17.09.1992-11:00;17.09.1992-13:00;3;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;15.11.1993-08:00;15.11.1993-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;15.11.1993-15:00;15.11.1993-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;15.11.1993-22:00;16.11.1993-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;16.11.1993-08:00;16.11.1993-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;16.11.1993-15:00;16.11.1993-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;16.11.1993-22:00;17.11.1993-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;01.05.1994-01:00;01.05.1994-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;15.05.1995-08:00;15.05.1995-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;15.05.1995-15:00;15.05.1995-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;15.05.1995-22:00;16.05.1995-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;16.05.1995-08:00;16.05.1995-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;16.05.1995-15:00;16.05.1995-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;16.05.1995-22:00;17.05.1995-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;10.02.1997-01:00;10.02.1997-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;10.02.1997-09:00;10.02.1997-10:00;2;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;10.02.1997-16:00;10.02.1997-20:00;5;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;10.02.1997-22:00;11.02.1997-00:00;3;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;17.07.1997-07:00;01.08.1997-06:00;360;;eor;                                                                                                                              
3385;München-Nymphenburg;TT_TU;31.01.1998-01:00;31.01.1998-23:00;23;;eor;                                                                                                                               
3385;München-Nymphenburg;TT_TU;01.08.1998-00:00;01.08.1998-00:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;01.01.1999-00:00;01.01.1999-00:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;25.01.1999-08:00;25.01.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;25.01.1999-15:00;25.01.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;25.01.1999-22:00;26.01.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;26.01.1999-08:00;26.01.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;26.01.1999-15:00;26.01.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;26.01.1999-22:00;27.01.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;27.01.1999-08:00;27.01.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;27.01.1999-15:00;27.01.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;27.01.1999-22:00;28.01.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;28.01.1999-08:00;28.01.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;28.01.1999-15:00;28.01.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;28.01.1999-22:00;29.01.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;29.01.1999-08:00;29.01.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;29.01.1999-15:00;29.01.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;29.01.1999-22:00;30.01.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.01.1999-08:00;30.01.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.01.1999-15:00;30.01.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.01.1999-22:00;31.01.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;31.01.1999-08:00;31.01.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;31.01.1999-15:00;31.01.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;31.01.1999-22:00;01.02.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;29.03.1999-08:00;29.03.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;29.03.1999-15:00;29.03.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;29.03.1999-22:00;30.03.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.03.1999-08:00;30.03.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.03.1999-15:00;30.03.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;TT_TU;30.03.1999-22:00;31.03.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;11.07.1990-20:00;11.07.1990-20:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;11.07.1990-22:00;12.07.1990-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;12.07.1990-08:00;12.07.1990-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;06.10.1991-15:00;06.10.1991-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;30.10.1991-01:00;30.10.1991-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;30.10.1991-08:00;30.10.1991-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;30.10.1991-15:00;30.10.1991-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;30.10.1991-22:00;31.10.1991-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;31.10.1991-08:00;31.10.1991-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;31.10.1991-15:00;31.10.1991-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;31.10.1991-22:00;01.11.1991-00:00;3;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;07.09.1992-22:00;08.09.1992-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;08.09.1992-08:00;08.09.1992-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;08.09.1992-15:00;08.09.1992-19:00;5;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;08.09.1992-21:00;09.09.1992-06:00;10;;eor;                                                                                                                               
3385;München-Nymphenburg;RF_TU;09.09.1992-08:00;09.09.1992-08:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;17.09.1992-08:00;17.09.1992-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;01.03.1993-01:00;01.03.1993-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;01.06.1993-01:00;01.06.1993-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;15.11.1993-08:00;15.11.1993-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;15.11.1993-15:00;15.11.1993-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;15.11.1993-22:00;16.11.1993-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;16.11.1993-08:00;16.11.1993-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;16.11.1993-15:00;16.11.1993-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;16.11.1993-22:00;17.11.1993-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;15.05.1995-08:00;15.05.1995-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;15.05.1995-15:00;15.05.1995-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;15.05.1995-22:00;16.05.1995-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;16.05.1995-08:00;16.05.1995-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;16.05.1995-15:00;16.05.1995-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;16.05.1995-22:00;17.05.1995-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;01.08.1995-01:00;01.08.1995-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;31.08.1995-13:00;31.08.1995-13:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;31.08.1995-15:00;31.08.1995-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;31.08.1995-22:00;01.09.1995-00:00;3;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;10.02.1997-01:00;10.02.1997-06:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;28.03.1997-16:00;28.03.1997-16:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;17.07.1997-08:00;01.08.1997-06:00;359;;eor;                                                                                                                              
3385;München-Nymphenburg;RF_TU;31.01.1998-01:00;31.01.1998-23:00;23;;eor;                                                                                                                               
3385;München-Nymphenburg;RF_TU;01.08.1998-00:00;01.08.1998-00:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;01.01.1999-00:00;01.01.1999-00:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;01.02.1999-12:00;01.02.1999-12:00;1;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;29.03.1999-08:00;29.03.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;29.03.1999-15:00;29.03.1999-20:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;29.03.1999-22:00;30.03.1999-06:00;9;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;30.03.1999-08:00;30.03.1999-13:00;6;;eor;                                                                                                                                
3385;München-Nymphenburg;RF_TU;30.03.1999-15:00;30.03.1999-20:00;6;;eor;                                                                                                                                
generiert: 07.03.2019 --  Deutscher Wetterdienst  --                                                                                                                                                    
