Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
6093;Wendisch Evern;TT_TU;06.05.2004-20:00;06.05.2004-20:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;07.05.2004-10:00;07.05.2004-10:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;10.05.2004-23:00;10.05.2004-23:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;12.05.2004-17:00;12.05.2004-17:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;18.05.2004-11:00;18.05.2004-11:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;22.05.2004-15:00;22.05.2004-15:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;23.05.2004-02:00;23.05.2004-02:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;25.05.2004-22:00;25.05.2004-22:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;28.05.2004-22:00;28.05.2004-22:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;09.06.2004-00:00;09.06.2004-00:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;10.06.2004-19:00;10.06.2004-19:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;12.06.2004-01:00;12.06.2004-01:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;12.06.2004-03:00;12.06.2004-03:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;13.06.2004-01:00;13.06.2004-01:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;13.06.2004-10:00;13.06.2004-10:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;13.06.2004-22:00;13.06.2004-22:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;14.06.2004-05:00;14.06.2004-05:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;14.06.2004-13:00;14.06.2004-13:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;15.06.2004-08:00;15.06.2004-08:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;16.10.2007-14:00;16.10.2007-14:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;12.08.2008-21:00;12.08.2008-21:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;04.11.2008-08:00;04.11.2008-08:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;01.07.2009-00:00;01.07.2009-00:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;14.06.2016-07:00;14.06.2016-13:00;7;;eor;                                                                                                                                     
6093;Wendisch Evern;TT_TU;21.11.2018-09:00;21.11.2018-12:00;4;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;06.05.2004-20:00;06.05.2004-20:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;07.05.2004-10:00;07.05.2004-10:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;10.05.2004-23:00;10.05.2004-23:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;12.05.2004-17:00;12.05.2004-17:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;18.05.2004-11:00;18.05.2004-11:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;22.05.2004-15:00;22.05.2004-15:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;23.05.2004-02:00;23.05.2004-02:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;25.05.2004-22:00;25.05.2004-22:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;28.05.2004-22:00;28.05.2004-22:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;09.06.2004-00:00;09.06.2004-00:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;10.06.2004-19:00;10.06.2004-19:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;12.06.2004-01:00;12.06.2004-01:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;12.06.2004-03:00;12.06.2004-03:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;13.06.2004-01:00;13.06.2004-01:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;13.06.2004-10:00;13.06.2004-10:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;13.06.2004-22:00;13.06.2004-22:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;14.06.2004-05:00;14.06.2004-05:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;14.06.2004-13:00;14.06.2004-13:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;15.06.2004-08:00;15.06.2004-08:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;16.10.2007-14:00;16.10.2007-14:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;12.08.2008-21:00;12.08.2008-21:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;04.11.2008-08:00;04.11.2008-08:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;01.07.2009-00:00;01.07.2009-00:00;1;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;14.06.2016-07:00;14.06.2016-13:00;7;;eor;                                                                                                                                     
6093;Wendisch Evern;RF_TU;21.11.2018-09:00;21.11.2018-12:00;4;;eor;                                                                                                                                     
generiert: 07.03.2019 --  Deutscher Wetterdienst  --                                                                                                                                                    
