Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  3284;  262.00; 49.6800;  9.0000;18650101;19001231;Michelstadt
  3284;  212.00; 49.6758;  9.0046;19010101;19080301;Michelstadt
  3284;  204.80; 49.6811;  9.0056;19080302;19191021;Michelstadt
  3284;  205.00; 49.6789;  9.0049;19191022;19250827;Michelstadt
  3284;  212.00; 49.6758;  9.0046;19250828;19480519;Michelstadt
  3284;  205.00; 49.6832;  9.0049;19480520;19650831;Michelstadt
  3284;  230.00; 49.6827;  9.0104;19650901;19861231;Michelstadt
  3284;  204.00; 49.6810;  9.0053;19870101;20050413;Michelstadt
  3284;  240.00; 49.6691;  9.0085;20050414;        ;Michelstadt
