STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       1130;2002010100;    3;  -3.2;  95.0;eor
       1130;2002010101;    3;  -3.3;  98.0;eor
       1130;2002010102;    3;  -3.9;  99.0;eor
       1130;2002010103;    3;  -7.3; 100.0;eor
       1130;2002010104;    3;  -7.0;  99.0;eor
       1130;2002010105;    3;  -5.3;  95.0;eor
       1130;2002010106;    3;  -2.4;  94.0;eor
       1130;2002010107;    3;   1.0;  96.0;eor
       1130;2002010108;    3;   1.5;  96.0;eor
       1130;2002010109;    3;   2.7;  90.0;eor
       1130;2002010110;    3;   3.5;  87.0;eor
       1130;2002010111;    3;   3.4;  86.0;eor
       1130;2002010112;    3;   3.8;  84.0;eor
       1130;2002010113;    3;   3.8;  85.0;eor
       1130;2002010114;    3;   3.9;  85.0;eor
       1130;2002010115;    3;   4.2;  84.0;eor
       1130;2002010116;    3;   4.1;  84.0;eor
       1130;2002010117;    3;   3.8;  87.0;eor
       1130;2002010118;    3;   4.2;  87.0;eor
       1130;2002010119;    3;   4.6;  84.0;eor
       1130;2002010120;    3;   4.5;  86.0;eor
       1130;2002010121;    3;   4.6;  86.0;eor
       1130;2002010122;    3;   4.8;  86.0;eor
       1130;2002010123;    3;   5.1;  84.0;eor
       1130;2002010200;    3;   5.3;  84.0;eor
       1130;2002010201;    3;   5.5;  83.0;eor
       1130;2002010202;    3;   5.7;  84.0;eor
       1130;2002010203;    3;   5.2;  90.0;eor
       1130;2002010204;    3;   4.9;  91.0;eor
       1130;2002010205;    3;   3.6;  91.0;eor
       1130;2002010206;    3;   3.0;  92.0;eor
       1130;2002010207;    3;   2.0;  94.0;eor
       1130;2002010208;    3;   1.3;  88.0;eor
       1130;2002010209;    3;   0.6;  74.0;eor
       1130;2002010210;    3;   1.8;  66.0;eor
       1130;2002010211;    3;   1.4;  65.0;eor
       1130;2002010212;    3;   1.1;  70.0;eor
       1130;2002010213;    3;   0.8;  70.0;eor
       1130;2002010214;    3;   0.3;  71.0;eor
       1130;2002010215;    3;  -1.1;  77.0;eor
       1130;2002010216;    3;  -2.8;  77.0;eor
       1130;2002010217;    3;  -3.2;  84.0;eor
       1130;2002010218;    3;  -3.5;  86.0;eor
       1130;2002010219;    3;  -4.5;  85.0;eor
       1130;2002010220;    3;  -5.5;  89.0;eor
       1130;2002010221;    3;  -5.7;  92.0;eor
       1130;2002010222;    3;  -5.9;  94.0;eor
       1130;2002010223;    3;  -5.0;  91.0;eor
       1130;2002010300;    3;  -6.4;  94.0;eor
       1130;2002010301;    3;  -5.8;  91.0;eor
       1130;2002010302;    3;  -6.1;  94.0;eor
       1130;2002010303;    3;  -5.7;  94.0;eor
       1130;2002010304;    3;  -6.2;  93.0;eor
       1130;2002010305;    3;  -4.9;  90.0;eor
       1130;2002010306;    3;  -4.4;  85.0;eor
       1130;2002010307;    3;  -4.4;  84.0;eor
       1130;2002010308;    3;  -4.9;  84.0;eor
       1130;2002010309;    3;  -4.5;  84.0;eor
       1130;2002010310;    3;  -2.1;  79.0;eor
       1130;2002010311;    3;  -1.6;  75.0;eor
       1130;2002010312;    3;  -1.0;  70.0;eor
       1130;2002010313;    3;  -0.9;  70.0;eor
       1130;2002010314;    3;  -1.4;  70.0;eor
       1130;2002010315;    3;  -1.9;  72.0;eor
       1130;2002010316;    3;  -2.9;  76.0;eor
       1130;2002010317;    3;  -4.0;  79.0;eor
       1130;2002010318;    3;  -4.2;  83.0;eor
       1130;2002010319;    3;  -4.1;  81.0;eor
       1130;2002010320;    3;  -4.6;  84.0;eor
       1130;2002010321;    3;  -5.0;  85.0;eor
       1130;2002010322;    3;  -5.5;  88.0;eor
       1130;2002010323;    3;  -5.7;  88.0;eor
       1130;2002010400;    3;  -6.0;  88.0;eor
       1130;2002010401;    3;  -6.8;  92.0;eor
       1130;2002010402;    3;  -7.3;  93.0;eor
       1130;2002010403;    3;  -8.0;  95.0;eor
       1130;2002010404;    3;  -7.7;  93.0;eor
       1130;2002010405;    3;  -7.7;  93.0;eor
       1130;2002010406;    3;  -8.1;  92.0;eor
       1130;2002010407;    3;  -8.7;  93.0;eor
       1130;2002010408;    3;  -9.4;  96.0;eor
       1130;2002010409;    3;  -8.3;  90.0;eor
       1130;2002010410;    3;  -6.0;  84.0;eor
       1130;2002010411;    3;  -4.4;  73.0;eor
       1130;2002010412;    3;  -3.1;  69.0;eor
       1130;2002010413;    3;  -2.3;  64.0;eor
       1130;2002010414;    3;  -2.6;  64.0;eor
       1130;2002010415;    3;  -3.6;  70.0;eor
       1130;2002010416;    3;  -5.9;  76.0;eor
       1130;2002010417;    3;  -5.2;  77.0;eor
       1130;2002010418;    3;  -7.2;  76.0;eor
       1130;2002010419;    3;  -7.1;  90.0;eor
       1130;2002010420;    3;  -6.4;  82.0;eor
       1130;2002010421;    3;  -6.5;  81.0;eor
       1130;2002010422;    3;  -6.9;  82.0;eor
