STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3552;2018092300;    3;  10.0;  87.0;eor
       3552;2018092301;    3;   9.4;  91.0;eor
       3552;2018092302;    3;   8.7;  93.0;eor
       3552;2018092303;    3;   8.3;  94.0;eor
       3552;2018092304;    3;   8.8;  92.0;eor
       3552;2018092305;    3;   8.7;  92.0;eor
       3552;2018092306;    3;   9.0;  91.0;eor
       3552;2018092307;    3;   9.9;  90.0;eor
       3552;2018092308;    3;  10.6;  87.0;eor
       3552;2018092309;    3;  11.7;  80.0;eor
       3552;2018092310;    3;  12.4;  76.0;eor
       3552;2018092311;    3;  13.2;  76.0;eor
       3552;2018092312;    3;  13.3;  74.0;eor
       3552;2018092313;    3;  12.5;  76.0;eor
       3552;2018092314;    3;  11.7;  88.0;eor
       3552;2018092315;    3;  11.0;  91.0;eor
       3552;2018092316;    3;  10.4;  89.0;eor
       3552;2018092317;    3;   9.8;  93.0;eor
       3552;2018092318;    3;   9.5;  92.0;eor
       3552;2018092319;    3;   9.1;  92.0;eor
       3552;2018092320;    3;   9.1;  93.0;eor
       3552;2018092321;    3;   9.3;  93.0;eor
       3552;2018092322;    3;   9.1;  88.0;eor
       3552;2018092323;    3;   8.4;  89.0;eor
       3552;2018092400;    3;   8.1;  90.0;eor
       3552;2018092401;    3;   7.8;  88.0;eor
       3552;2018092402;    3;   7.4;  88.0;eor
       3552;2018092403;    3;   7.1;  89.0;eor
       3552;2018092404;    3;   7.1;  89.0;eor
       3552;2018092405;    3;   7.0;  88.0;eor
       3552;2018092406;    3;   7.4;  85.0;eor
       3552;2018092407;    3;   8.7;  81.0;eor
       3552;2018092408;    3;  10.0;  73.0;eor
       3552;2018092409;    3;  11.2;  66.0;eor
       3552;2018092410;    3;  12.1;  60.0;eor
       3552;2018092411;    3;  12.3;  58.0;eor
       3552;2018092412;    3;   8.1;  76.0;eor
       3552;2018092413;    3;   9.9;  75.0;eor
       3552;2018092414;    3;  10.8;  62.0;eor
       3552;2018092415;    3;  12.5;  56.0;eor
       3552;2018092416;    3;  12.2;  51.0;eor
       3552;2018092417;    3;  10.7;  56.0;eor
       3552;2018092418;    3;  10.0;  54.0;eor
       3552;2018092419;    3;   8.9;  61.0;eor
       3552;2018092420;    3;   8.1;  68.0;eor
       3552;2018092421;    3;   7.9;  69.0;eor
       3552;2018092422;    3;   7.1;  75.0;eor
       3552;2018092423;    3;   6.7;  78.0;eor
