STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3044;2018053100;    3;  18.8;  96.0;eor
       3044;2018053101;    3;  17.8;  98.0;eor
       3044;2018053102;    3;  18.1;  97.0;eor
       3044;2018053103;    3;  17.5;  99.0;eor
       3044;2018053104;    3;  17.4;  99.0;eor
       3044;2018053105;    3;  19.4;  92.0;eor
       3044;2018053106;    3;  21.3;  80.0;eor
       3044;2018053107;    3;  23.0;  70.0;eor
       3044;2018053108;    3;  24.8;  61.0;eor
       3044;2018053109;    3;  26.3;  51.0;eor
       3044;2018053110;    3;  27.4;  51.0;eor
       3044;2018053111;    3;  28.6;  46.0;eor
       3044;2018053112;    3;  29.4;  40.0;eor
       3044;2018053113;    3;  29.6;  40.0;eor
       3044;2018053114;    3;  30.2;  40.0;eor
       3044;2018053115;    3;  29.2;  41.0;eor
       3044;2018053116;    3;  27.8;  47.0;eor
       3044;2018053117;    3;  21.2;  84.0;eor
       3044;2018053118;    3;  20.8;  87.0;eor
       3044;2018053119;    3;  20.7;  85.0;eor
       3044;2018053120;    3;  19.8;  86.0;eor
       3044;2018053121;    3;  18.9;  94.0;eor
       3044;2018053122;    3;  18.4;  96.0;eor
       3044;2018053123;    3;  17.8;  97.0;eor
