Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  3679;  485.00; 47.6648; 12.1672;18990105;19430930;Kiefersfelden-Gach
  3679;  480.00; 47.6558; 12.1771;19431001;19710930;Kiefersfelden-Gach
  3679;  480.00; 47.6502; 12.1754;19711001;19720430;Kiefersfelden-Gach
  3679;  480.00; 47.6483; 12.1885;19720501;19880430;Kiefersfelden-Gach
  3679;  500.00; 47.6210; 12.1857;19880501;19880731;Kiefersfelden-Gach
  3679;  484.00; 47.6388; 12.1760;19880801;19960531;Kiefersfelden-Gach
  3679;  480.00; 47.6502; 12.1752;19960601;19980831;Kiefersfelden-Gach
  3679;  490.00; 47.6608; 12.1660;19980901;20061031;Kiefersfelden-Gach
  3679;  518.00; 47.6187; 12.1666;20061101;        ;Kiefersfelden-Gach
