Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
222;Aue;TT_TU;19.12.1991-10:00;19.12.1991-11:00;2;;eor;                                                                                                                                                 
222;Aue;TT_TU;19.12.1991-13:00;19.12.1991-13:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;19.12.1991-15:00;19.12.1991-17:00;3;;eor;                                                                                                                                                 
222;Aue;TT_TU;19.12.1991-19:00;19.12.1991-20:00;2;;eor;                                                                                                                                                 
222;Aue;TT_TU;19.12.1991-22:00;19.12.1991-23:00;2;;eor;                                                                                                                                                 
222;Aue;TT_TU;20.12.1991-01:00;20.12.1991-05:00;5;;eor;                                                                                                                                                 
222;Aue;TT_TU;20.12.1991-08:00;20.12.1991-09:00;2;;eor;                                                                                                                                                 
222;Aue;TT_TU;02.01.1992-14:00;02.01.1992-14:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;26.01.1992-09:00;26.01.1992-09:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;26.01.1992-11:00;26.01.1992-11:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;01.02.1992-11:00;01.02.1992-11:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;17.04.1992-16:00;17.04.1992-16:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;17.06.1992-07:00;17.06.1992-07:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;14.11.1992-02:00;16.11.1992-06:00;53;;eor;                                                                                                                                                
222;Aue;TT_TU;16.11.1992-17:00;17.11.1992-06:00;14;;eor;                                                                                                                                                
222;Aue;TT_TU;17.11.1992-08:00;17.11.1992-08:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;05.07.1996-08:00;05.07.1996-08:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;04.04.1997-13:00;04.04.1997-13:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;10.04.1997-13:00;10.04.1997-13:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;17.05.1997-15:00;18.05.1997-17:00;27;;eor;                                                                                                                                                
222;Aue;TT_TU;18.05.1997-21:00;24.05.1997-10:00;134;;eor;                                                                                                                                               
222;Aue;TT_TU;10.06.1997-09:00;10.06.1997-09:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;07.04.1998-03:00;07.04.1998-03:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;31.12.1998-11:00;04.01.1999-09:00;95;;eor;                                                                                                                                                
222;Aue;TT_TU;29.07.1999-14:00;29.07.1999-14:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;14.12.1999-10:00;14.12.1999-10:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;23.01.2001-12:00;23.01.2001-12:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;01.06.2001-00:00;01.06.2001-00:00;1;;eor;                                                                                                                                                 
222;Aue;TT_TU;29.11.2001-13:00;30.11.2001-09:00;21;;eor;                                                                                                                                                
