Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  3093;   17.00; 52.9675; 11.1653;19070401;19131031;Lüchow
  3093;   18.00; 52.9667; 11.1886;19131101;19160831;Lüchow
  3093;   20.00; 52.9665; 11.1503;19160901;19201231;Lüchow
  3093;   18.00; 52.9668; 11.1847;19210101;19460630;Lüchow
  3093;   18.00; 52.9696; 11.1651;19460701;19541130;Lüchow
  3093;   21.00; 52.9656; 11.1843;19541201;19711124;Lüchow
  3093;   17.00; 52.9724; 11.1384;19711125;20070806;Lüchow
  3093;   16.21; 52.9724; 11.1374;20070807;        ;Lüchow
