STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       4018;1982010101;    3;   4.3;  90.0;eor
       4018;1982010102;    3;   4.6;  88.0;eor
       4018;1982010103;    3;   4.5;  88.0;eor
       4018;1982010104;    3;   4.4;  88.0;eor
       4018;1982010105;    3;   4.3;  89.0;eor
       4018;1982010106;    3;   4.1;  87.0;eor
       4018;1982010107;    3;   4.1;  87.0;eor
       4018;1982010108;    3;   4.0;  89.0;eor
       4018;1982010109;    3;   4.5;  87.0;eor
       4018;1982010110;    3;   4.6;  86.0;eor
       4018;1982010111;    3;   4.7;  86.0;eor
       4018;1982010112;    3;   4.7;  86.0;eor
       4018;1982010113;    3;   3.7;  91.0;eor
       4018;1982010114;    3;   3.6;  94.0;eor
       4018;1982010115;    3;   3.7;  95.0;eor
       4018;1982010116;    3;   3.8;  94.0;eor
       4018;1982010117;    3;   3.4;  93.0;eor
       4018;1982010118;    3;   2.9;  96.0;eor
       4018;1982010119;    3;   2.6;  95.0;eor
       4018;1982010120;    3;   2.5;  94.0;eor
       4018;1982010121;    3;   1.3;  95.0;eor
       4018;1982010122;    3;   1.0;  96.0;eor
       4018;1982010123;    3;   0.8;  96.0;eor
       4018;1982010200;    3;   0.9;  95.0;eor
       4018;1982010201;    3;   1.7;  92.0;eor
       4018;1982010202;    3;   1.8;  91.0;eor
       4018;1982010203;    3;   1.7;  91.0;eor
       4018;1982010204;    3;   1.7;  90.0;eor
       4018;1982010205;    3;   1.7;  90.0;eor
       4018;1982010206;    3;   1.6;  91.0;eor
       4018;1982010207;    3;   1.5;  92.0;eor
       4018;1982010208;    3;   1.8;  92.0;eor
       4018;1982010209;    3;   1.9;  87.0;eor
       4018;1982010210;    3;   2.5;  84.0;eor
       4018;1982010211;    3;   2.7;  81.0;eor
       4018;1982010212;    3;   3.7;  79.0;eor
       4018;1982010213;    3;   3.8;  75.0;eor
       4018;1982010214;    3;   3.8;  74.0;eor
       4018;1982010215;    3;   3.2;  76.0;eor
       4018;1982010216;    3;   2.8;  79.0;eor
       4018;1982010217;    3;   2.7;  79.0;eor
       4018;1982010218;    3;   3.1;  73.0;eor
       4018;1982010219;    3;   2.8;  76.0;eor
       4018;1982010220;    3;   2.7;  77.0;eor
       4018;1982010221;    3;   2.6;  78.0;eor
       4018;1982010222;    3;   2.7;  74.0;eor
       4018;1982010223;    3;   2.5;  79.0;eor
       4018;1982010300;    3;   3.8;  73.0;eor
       4018;1982010301;    3;   4.9;  69.0;eor
       4018;1982010302;    3;   4.8;  68.0;eor
       4018;1982010303;    3;   4.8;  73.0;eor
       4018;1982010304;    3;   4.9;  80.0;eor
       4018;1982010305;    3;   5.0;  82.0;eor
       4018;1982010306;    3;   5.3;  85.0;eor
       4018;1982010307;    3;   5.9;  70.0;eor
       4018;1982010308;    3;   5.3;  72.0;eor
       4018;1982010309;    3;   5.8;  68.0;eor
       4018;1982010310;    3;   6.7;  62.0;eor
       4018;1982010311;    3;   7.9;  59.0;eor
       4018;1982010312;    3;   8.5;  66.0;eor
       4018;1982010313;    3;   9.5;  65.0;eor
       4018;1982010314;    3;   9.4;  68.0;eor
       4018;1982010315;    3;   9.4;  70.0;eor
       4018;1982010316;    3;   8.8;  76.0;eor
       4018;1982010317;    3;   7.6;  81.0;eor
       4018;1982010318;    3;   6.4;  85.0;eor
       4018;1982010319;    3;   5.8;  89.0;eor
       4018;1982010320;    3;   5.3;  90.0;eor
       4018;1982010321;    3;   4.4;  90.0;eor
       4018;1982010322;    3;   4.8;  84.0;eor
       4018;1982010323;    3;   5.4;  81.0;eor
       4018;1982010400;    3;   5.6;  77.0;eor
       4018;1982010401;    3;   6.7;  64.0;eor
       4018;1982010402;    3;   7.8;  56.0;eor
       4018;1982010403;    3;   8.3;  51.0;eor
       4018;1982010404;    3;   8.1;  52.0;eor
       4018;1982010405;    3;   7.6;  54.0;eor
       4018;1982010406;    3;   7.5;  57.0;eor
       4018;1982010407;    3;   8.0;  54.0;eor
       4018;1982010408;    3;   8.1;  48.0;eor
       4018;1982010409;    3;   8.3;  56.0;eor
       4018;1982010410;    3;   7.5;  64.0;eor
       4018;1982010411;    3;   7.6;  73.0;eor
       4018;1982010412;    3;   7.1;  80.0;eor
       4018;1982010413;    3;   8.0;  77.0;eor
       4018;1982010414;    3;   8.4;  73.0;eor
       4018;1982010415;    3;   8.4;  73.0;eor
       4018;1982010416;    3;   8.1;  72.0;eor
       4018;1982010417;    3;   7.0;  77.0;eor
       4018;1982010418;    3;   7.0;  76.0;eor
       4018;1982010419;    3;   7.3;  75.0;eor
       4018;1982010420;    3;   7.5;  74.0;eor
       4018;1982010421;    3;   7.9;  70.0;eor
       4018;1982010422;    3;   8.0;  69.0;eor
       4018;1982010423;    3;   8.1;  67.0;eor
       4018;1982010500;    3;   8.2;  64.0;eor
       4018;1982010501;    3;   8.2;  63.0;eor
       4018;1982010502;    3;   8.8;  65.0;eor
       4018;1982010503;    3;   8.2;  74.0;eor
       4018;1982010504;    3;   7.3;  79.0;eor
       4018;1982010505;    3;   7.0;  81.0;eor
       4018;1982010506;    3;   7.1;  82.0;eor
       4018;1982010507;    3;   6.9;  85.0;eor
       4018;1982010508;    3;   6.8;  85.0;eor
       4018;1982010509;    3;   7.0;  84.0;eor
       4018;1982010510;    3;   7.0;  84.0;eor
       4018;1982010511;    3;   7.2;  82.0;eor
       4018;1982010512;    3;   7.7;  77.0;eor
       4018;1982010513;    3;   7.8;  76.0;eor
       4018;1982010514;    3;   7.7;  79.0;eor
       4018;1982010515;    3;   7.4;  78.0;eor
       4018;1982010516;    3;   7.4;  77.0;eor
       4018;1982010517;    3;   7.1;  78.0;eor
       4018;1982010518;    3;   7.0;  73.0;eor
       4018;1982010519;    3;   7.9;  67.0;eor
       4018;1982010520;    3;   8.0;  63.0;eor
       4018;1982010521;    3;   8.7;  64.0;eor
       4018;1982010522;    3;   7.9;  67.0;eor
       4018;1982010523;    3;   6.4;  83.0;eor
       4018;1982010600;    3;   6.3;  81.0;eor
       4018;1982010601;    3;   6.4;  78.0;eor
       4018;1982010602;    3;   6.2;  82.0;eor
       4018;1982010603;    3;   5.2;  90.0;eor
       4018;1982010604;    3;   5.5;  85.0;eor
       4018;1982010605;    3;   5.6;  86.0;eor
       4018;1982010606;    3;   5.9;  83.0;eor
       4018;1982010607;    3;   6.3;  80.0;eor
       4018;1982010608;    3;   6.7;  80.0;eor
       4018;1982010609;    3;   6.8;  82.0;eor
       4018;1982010610;    3;   6.5;  86.0;eor
       4018;1982010611;    3;   6.0;  90.0;eor
       4018;1982010612;    3;   6.6;  86.0;eor
       4018;1982010613;    3;   4.7;  87.0;eor
       4018;1982010614;    3;   2.1;  90.0;eor
       4018;1982010615;    3;   0.4;  91.0;eor
       4018;1982010616;    3;  -0.8;  86.0;eor
       4018;1982010617;    3;  -1.9;  76.0;eor
       4018;1982010618;    3;  -2.7;  73.0;eor
       4018;1982010619;    3;  -3.6;  70.0;eor
       4018;1982010620;    3;  -4.6;  66.0;eor
       4018;1982010621;    3;  -5.4;  71.0;eor
       4018;1982010622;    3;  -7.1;  70.0;eor
       4018;1982010623;    3;  -7.2;  63.0;eor
       4018;1982010700;    3;  -7.6;  61.0;eor
       4018;1982010701;    3;  -7.9;  66.0;eor
       4018;1982010702;    3;  -8.1;  65.0;eor
       4018;1982010703;    3;  -8.3;  70.0;eor
       4018;1982010704;    3;  -8.5;  76.0;eor
       4018;1982010705;    3;  -8.8;  69.0;eor
       4018;1982010706;    3;  -8.9;  75.0;eor
       4018;1982010707;    3;  -8.8;  81.0;eor
       4018;1982010708;    3;  -8.9;  83.0;eor
       4018;1982010709;    3;  -8.7;  83.0;eor
       4018;1982010710;    3;  -8.2;  82.0;eor
       4018;1982010711;    3;  -7.8;  78.0;eor
       4018;1982010712;    3;  -7.4;  76.0;eor
       4018;1982010713;    3;  -7.4;  76.0;eor
       4018;1982010714;    3;  -7.8;  80.0;eor
       4018;1982010715;    3;  -7.7;  76.0;eor
       4018;1982010716;    3;  -7.9;  72.0;eor
       4018;1982010717;    3;  -8.3;  75.0;eor
       4018;1982010718;    3;  -8.5;  73.0;eor
       4018;1982010719;    3;  -8.7;  75.0;eor
       4018;1982010720;    3;  -9.1;  78.0;eor
       4018;1982010721;    3;  -9.4;  80.0;eor
       4018;1982010722;    3;  -9.8;  84.0;eor
       4018;1982010723;    3; -10.0;  85.0;eor
       4018;1982010800;    3; -10.3;  86.0;eor
       4018;1982010801;    3; -10.4;  87.0;eor
       4018;1982010802;    3; -10.8;  89.0;eor
       4018;1982010803;    3; -11.0;  89.0;eor
       4018;1982010804;    3; -10.7;  89.0;eor
       4018;1982010805;    3; -10.4;  87.0;eor
       4018;1982010806;    3; -10.0;  86.0;eor
       4018;1982010807;    3;  -9.3;  78.0;eor
       4018;1982010808;    3;  -9.8;  77.0;eor
       4018;1982010809;    3;  -9.6;  75.0;eor
       4018;1982010810;    3;  -9.2;  74.0;eor
       4018;1982010811;    3;  -9.1;  70.0;eor
       4018;1982010812;    3;  -9.3;  76.0;eor
       4018;1982010813;    3;  -9.7;  83.0;eor
       4018;1982010814;    3;  -9.2;  86.0;eor
       4018;1982010815;    3;  -9.2;  86.0;eor
       4018;1982010816;    3;  -9.3;  87.0;eor
       4018;1982010817;    3;  -9.6;  87.0;eor
       4018;1982010818;    3;  -9.9;  89.0;eor
       4018;1982010819;    3;  -9.8;  89.0;eor
       4018;1982010820;    3;  -9.8;  89.0;eor
       4018;1982010821;    3;  -9.8;  91.0;eor
       4018;1982010822;    3;  -9.8;  91.0;eor
       4018;1982010823;    3;  -9.8;  91.0;eor
       4018;1982010900;    3;  -9.6;  91.0;eor
       4018;1982010901;    3;  -9.4;  91.0;eor
       4018;1982010902;    3;  -9.2;  92.0;eor
       4018;1982010903;    3;  -9.0;  92.0;eor
       4018;1982010904;    3;  -9.0;  92.0;eor
       4018;1982010905;    3;  -9.0;  92.0;eor
       4018;1982010906;    3;  -8.9;  92.0;eor
       4018;1982010907;    3;  -8.7;  92.0;eor
       4018;1982010908;    3;  -8.3;  92.0;eor
       4018;1982010909;    3;  -7.5;  92.0;eor
       4018;1982010910;    3;  -7.0;  92.0;eor
       4018;1982010911;    3;  -5.1;  94.0;eor
       4018;1982010912;    3;  -4.7;  94.0;eor
       4018;1982010913;    3;  -3.0;  93.0;eor
       4018;1982010914;    3;   0.0;  93.0;eor
       4018;1982010915;    3;   2.7;  91.0;eor
       4018;1982010916;    3;   2.3;  92.0;eor
       4018;1982010917;    3;  -0.4;  93.0;eor
       4018;1982010918;    3;  -3.4;  93.0;eor
       4018;1982010919;    3;  -4.6;  93.0;eor
       4018;1982010920;    3;  -6.3;  91.0;eor
       4018;1982010921;    3;  -7.2;  91.0;eor
       4018;1982010922;    3;  -7.8;  91.0;eor
       4018;1982010923;    3;  -8.4;  92.0;eor
       4018;1982011000;    3;  -9.0;  91.0;eor
       4018;1982011001;    3;  -9.2;  91.0;eor
       4018;1982011002;    3;  -9.6;  91.0;eor
       4018;1982011003;    3;  -9.9;  91.0;eor
       4018;1982011004;    3; -10.0;  91.0;eor
       4018;1982011005;    3; -10.2;  91.0;eor
       4018;1982011006;    3; -10.0;  91.0;eor
       4018;1982011007;    3;  -9.8;  91.0;eor
       4018;1982011008;    3;  -9.8;  90.0;eor
       4018;1982011009;    3;  -9.8;  88.0;eor
       4018;1982011010;    3;  -9.7;  88.0;eor
       4018;1982011011;    3;  -9.9;  85.0;eor
       4018;1982011012;    3;  -9.8;  84.0;eor
       4018;1982011013;    3;  -9.6;  84.0;eor
       4018;1982011014;    3;  -9.3;  83.0;eor
       4018;1982011015;    3;  -9.2;  83.0;eor
       4018;1982011016;    3;  -9.3;  85.0;eor
       4018;1982011017;    3;  -9.4;  86.0;eor
       4018;1982011018;    3;  -9.6;  88.0;eor
       4018;1982011019;    3;  -9.6;  89.0;eor
       4018;1982011020;    3;  -9.1;  89.0;eor
       4018;1982011021;    3;  -9.6;  91.0;eor
       4018;1982011022;    3;  -9.3;  91.0;eor
       4018;1982011023;    3;  -8.7;  91.0;eor
       4018;1982011100;    3;  -8.5;  91.0;eor
       4018;1982011101;    3;  -8.0;  91.0;eor
       4018;1982011102;    3;  -7.8;  91.0;eor
       4018;1982011103;    3;  -7.6;  91.0;eor
       4018;1982011104;    3;  -7.2;  91.0;eor
       4018;1982011105;    3;  -7.4;  91.0;eor
       4018;1982011106;    3;  -7.1;  91.0;eor
       4018;1982011107;    3;  -7.0;  91.0;eor
       4018;1982011108;    3;  -7.2;  95.0;eor
       4018;1982011109;    3;  -6.1;  95.0;eor
       4018;1982011110;    3;  -4.7;  96.0;eor
       4018;1982011111;    3;  -3.0;  96.0;eor
       4018;1982011112;    3;  -1.5;  95.0;eor
       4018;1982011113;    3;   0.0;  96.0;eor
       4018;1982011114;    3;   0.3;  95.0;eor
       4018;1982011115;    3;  -0.5;  95.0;eor
       4018;1982011116;    3;  -0.9;  96.0;eor
       4018;1982011117;    3;  -0.8;  98.0;eor
       4018;1982011118;    3;   0.1;  97.0;eor
       4018;1982011119;    3;   2.9;  91.0;eor
       4018;1982011120;    3;   3.0;  88.0;eor
       4018;1982011121;    3;   3.4;  86.0;eor
       4018;1982011122;    3;   3.8;  85.0;eor
       4018;1982011123;    3;   1.0;  92.0;eor
       4018;1982011200;    3;   0.0;  93.0;eor
       4018;1982011201;    3;  -0.8;  94.0;eor
       4018;1982011202;    3;  -1.0;  94.0;eor
       4018;1982011203;    3;   0.0;  94.0;eor
       4018;1982011204;    3;  -0.1;  94.0;eor
       4018;1982011205;    3;  -2.8;  93.0;eor
