STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       5277;2002010100;    3;  -6.4; 100.0;eor
       5277;2002010101;    3;  -5.4; 100.0;eor
       5277;2002010102;    3;  -4.7; 100.0;eor
       5277;2002010103;    3;  -4.5; 100.0;eor
       5277;2002010104;    3;  -4.5; 100.0;eor
       5277;2002010105;    3;  -4.7; 100.0;eor
       5277;2002010106;    3;  -4.9; 100.0;eor
       5277;2002010107;    3;  -5.0; 100.0;eor
       5277;2002010108;    3;  -4.8; 100.0;eor
       5277;2002010109;    3;  -3.8; 100.0;eor
       5277;2002010110;    3;  -3.1; 100.0;eor
       5277;2002010111;    3;  -2.2; 100.0;eor
       5277;2002010112;    3;  -1.9;  99.0;eor
       5277;2002010113;    3;  -2.7; 100.0;eor
       5277;2002010114;    3;  -1.9; 100.0;eor
       5277;2002010115;    3;  -1.9; 100.0;eor
       5277;2002010116;    3;  -2.3; 100.0;eor
       5277;2002010117;    3;  -1.8; 100.0;eor
       5277;2002010118;    3;  -2.2; 100.0;eor
       5277;2002010119;    3;  -2.7;  98.0;eor
       5277;2002010120;    3;  -3.2;  99.0;eor
       5277;2002010121;    3;  -3.6; 100.0;eor
       5277;2002010122;    3;  -4.0; 100.0;eor
       5277;2002010123;    3;  -4.0; 100.0;eor
       5277;2002010200;    3;  -4.6; 100.0;eor
       5277;2002010201;    3;  -5.3; 100.0;eor
       5277;2002010202;    3;  -5.4; 100.0;eor
       5277;2002010203;    3;  -6.7; 100.0;eor
       5277;2002010204;    3;  -7.1; 100.0;eor
       5277;2002010205;    3;  -6.4; 100.0;eor
       5277;2002010206;    3;  -5.7; 100.0;eor
       5277;2002010207;    3;  -5.9; 100.0;eor
       5277;2002010208;    3;  -5.1; 100.0;eor
       5277;2002010209;    3;  -4.8; 100.0;eor
       5277;2002010210;    3;  -3.7; 100.0;eor
       5277;2002010211;    3;  -3.5;  97.0;eor
       5277;2002010212;    3;  -2.3;  89.0;eor
       5277;2002010213;    3;  -1.9;  86.0;eor
       5277;2002010214;    3;  -1.9;  89.0;eor
       5277;2002010215;    3;  -2.1;  91.0;eor
       5277;2002010216;    3;  -2.8;  96.0;eor
       5277;2002010217;    3;  -2.9;  99.0;eor
       5277;2002010218;    3;  -2.8; 100.0;eor
       5277;2002010219;    3;  -2.7; 100.0;eor
       5277;2002010220;    3;  -2.6; 100.0;eor
       5277;2002010221;    3;  -3.4; 100.0;eor
       5277;2002010222;    3;  -2.9; 100.0;eor
       5277;2002010223;    3;  -3.1; 100.0;eor
       5277;2002010300;    3;  -4.3; 100.0;eor
       5277;2002010301;    3;  -6.1; 100.0;eor
       5277;2002010302;    3;  -6.7; 100.0;eor
       5277;2002010303;    3;  -7.0;  97.0;eor
       5277;2002010304;    3;  -7.8;  96.0;eor
       5277;2002010305;    3;  -8.7;  96.0;eor
       5277;2002010306;    3;  -9.1;  97.0;eor
       5277;2002010307;    3;  -9.0;  96.0;eor
       5277;2002010308;    3;  -9.9;  97.0;eor
       5277;2002010309;    3;  -8.6;  93.0;eor
       5277;2002010310;    3;  -8.2;  93.0;eor
       5277;2002010311;    3;  -5.9;  84.0;eor
       5277;2002010312;    3;  -4.5;  73.0;eor
       5277;2002010313;    3;  -4.2;  59.0;eor
       5277;2002010314;    3;  -4.6;  61.0;eor
       5277;2002010315;    3;  -6.2;  66.0;eor
       5277;2002010316;    3;  -7.4;  75.0;eor
       5277;2002010317;    3;  -9.0;  85.0;eor
       5277;2002010318;    3;  -9.8;  88.0;eor
       5277;2002010319;    3;  -9.8;  90.0;eor
       5277;2002010320;    3; -10.2;  92.0;eor
       5277;2002010321;    3; -10.5;  91.0;eor
       5277;2002010322;    3; -11.5;  92.0;eor
       5277;2002010323;    3; -12.3;  92.0;eor
       5277;2002010400;    3; -11.5;  89.0;eor
       5277;2002010401;    3; -11.0;  88.0;eor
       5277;2002010402;    3; -12.4;  94.0;eor
       5277;2002010403;    3; -12.3;  99.0;eor
       5277;2002010404;    3; -13.3;  98.0;eor
       5277;2002010405;    3; -12.4;  99.0;eor
       5277;2002010406;    3; -12.9;  95.0;eor
       5277;2002010407;    3; -13.4;  96.0;eor
       5277;2002010408;    3; -13.5;  95.0;eor
       5277;2002010409;    3; -11.6;  94.0;eor
       5277;2002010410;    3; -10.3;  83.0;eor
       5277;2002010411;    3;  -7.0;  61.0;eor
       5277;2002010412;    3;  -5.2;  53.0;eor
       5277;2002010413;    3;  -6.2;  56.0;eor
       5277;2002010414;    3;  -4.2;  54.0;eor
       5277;2002010415;    3;  -7.3;  56.0;eor
       5277;2002010416;    3;  -9.2;  71.0;eor
       5277;2002010417;    3;  -8.6;  70.0;eor
       5277;2002010418;    3;  -9.1;  68.0;eor
       5277;2002010419;    3;  -8.3;  65.0;eor
       5277;2002010420;    3;  -8.2;  64.0;eor
       5277;2002010421;    3; -10.0;  70.0;eor
       5277;2002010422;    3;  -8.3;  69.0;eor
       5277;2002010423;    3; -10.4;  73.0;eor
       5277;2002010501;    3; -10.5;  87.0;eor
       5277;2002010502;    3; -11.6;  82.0;eor
       5277;2002010503;    3;  -9.7;  81.0;eor
       5277;2002010504;    3;  -9.0;  75.0;eor
       5277;2002010505;    3; -11.9;  86.0;eor
       5277;2002010506;    3; -14.6;  91.0;eor
       5277;2002010507;    3; -12.0;  95.0;eor
       5277;2002010508;    3; -12.8;  98.0;eor
       5277;2002010509;    3; -10.0;  90.0;eor
       5277;2002010510;    3;  -8.4;  75.0;eor
       5277;2002010511;    3;  -6.8;  67.0;eor
       5277;2002010512;    3;  -5.5;  63.0;eor
       5277;2002010513;    3;  -3.9;  55.0;eor
       5277;2002010514;    3;  -3.5;  57.0;eor
       5277;2002010515;    3;  -5.4;  61.0;eor
