STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       4927;1976010101;    5;   6.6;  60.0;eor
       4927;1976010102;    5;   6.7;  56.0;eor
       4927;1976010103;    5;   7.6;  54.0;eor
       4927;1976010104;    5;   7.3;  58.0;eor
       4927;1976010105;    5;   6.7;  64.0;eor
       4927;1976010106;    5;   5.9;  70.0;eor
       4927;1976010107;    5;   5.2;  75.0;eor
       4927;1976010108;    5;   5.3;  76.0;eor
       4927;1976010109;    5;   5.5;  76.0;eor
       4927;1976010110;    5;   5.7;  75.0;eor
       4927;1976010111;    5;   5.5;  75.0;eor
       4927;1976010112;    5;   5.2;  79.0;eor
       4927;1976010113;    5;   5.1;  81.0;eor
       4927;1976010114;    5;   5.6;  78.0;eor
       4927;1976010115;    5;   5.8;  74.0;eor
       4927;1976010116;    5;   5.9;  74.0;eor
       4927;1976010117;    5;   6.1;  74.0;eor
       4927;1976010118;    5;   6.1;  77.0;eor
       4927;1976010119;    5;   6.1;  77.0;eor
       4927;1976010120;    5;   6.0;  75.0;eor
       4927;1976010121;    5;   6.1;  77.0;eor
       4927;1976010122;    5;   5.3;  78.0;eor
       4927;1976010123;    5;   6.6;  80.0;eor
       4927;1976010200;    5;   6.8;  79.0;eor
       4927;1976010201;    5;   7.5;  73.0;eor
       4927;1976010202;    5;   8.0;  70.0;eor
       4927;1976010203;    5;   8.4;  70.0;eor
       4927;1976010204;    5;   8.4;  70.0;eor
       4927;1976010205;    5;   8.3;  72.0;eor
       4927;1976010206;    5;   8.5;  71.0;eor
       4927;1976010207;    5;   8.5;  71.0;eor
       4927;1976010208;    5;   8.2;  71.0;eor
       4927;1976010209;    5;   8.1;  74.0;eor
       4927;1976010210;    5;   8.1;  79.0;eor
       4927;1976010211;    5;   8.6;  75.0;eor
       4927;1976010212;    5;   8.7;  76.0;eor
       4927;1976010213;    5;   8.6;  75.0;eor
       4927;1976010214;    5;   9.0;  73.0;eor
       4927;1976010215;    5;   9.0;  76.0;eor
       4927;1976010216;    5;   8.1;  79.0;eor
       4927;1976010217;    5;   7.9;  78.0;eor
       4927;1976010218;    5;   8.1;  77.0;eor
       4927;1976010219;    5;   8.0;  79.0;eor
       4927;1976010220;    5;   7.8;  79.0;eor
       4927;1976010221;    5;   8.1;  78.0;eor
       4927;1976010222;    5;   8.4;  72.0;eor
       4927;1976010223;    5;   8.6;  70.0;eor
       4927;1976010300;    5;   8.7;  67.0;eor
       4927;1976010301;    5;   8.6;  64.0;eor
       4927;1976010302;    5;   8.8;  62.0;eor
       4927;1976010303;    5;   8.8;  62.0;eor
       4927;1976010304;    5;   8.8;  63.0;eor
       4927;1976010305;    5;   8.4;  66.0;eor
       4927;1976010306;    5;   8.0;  69.0;eor
