Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  5349;   67.00; 53.5212; 12.6816;18890701;18941121;Waren (Müritz)
  5349;   74.00; 53.5146; 12.6985;18941122;19230802;Waren (Müritz)
  5349;   68.00; 53.5424; 12.6909;19230803;19351231;Waren (Müritz)
  5349;   73.00; 53.5323; 12.7042;19360101;19460430;Waren (Müritz)
  5349;   64.00; 53.5178; 12.6698;19460501;19470131;Waren (Müritz)
  5349;   70.00; 53.5199; 12.6677;19470201;20110903;Waren (Müritz)
  5349;   70.00; 53.5195; 12.6677;20110904;20140709;Waren (Müritz)
  5349;   72.60; 53.5196; 12.6654;20140710;        ;Waren (Müritz)
