STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        599;1984010101;    3;   5.0;  78.0;eor
        599;1984010102;    3;   4.8;  78.0;eor
        599;1984010103;    3;   4.6;  81.0;eor
        599;1984010104;    3;   4.5;  81.0;eor
        599;1984010105;    3;   4.0;  79.0;eor
        599;1984010106;    3;   4.0;  78.0;eor
        599;1984010107;    3;   3.2;  81.0;eor
        599;1984010108;    3;   3.3;  75.0;eor
        599;1984010109;    3;   5.1;  72.0;eor
        599;1984010110;    3;   6.0;  73.0;eor
        599;1984010111;    3;   7.0;  72.0;eor
        599;1984010112;    3;   7.8;  70.0;eor
        599;1984010113;    3;   7.0;  71.0;eor
        599;1984010114;    3;   7.7;  72.0;eor
        599;1984010115;    3;   7.7;  71.0;eor
        599;1984010116;    3;   7.7;  70.0;eor
        599;1984010117;    3;   7.5;  71.0;eor
        599;1984010118;    3;   7.5;  71.0;eor
        599;1984010119;    3;   7.2;  71.0;eor
        599;1984010120;    3;   7.2;  71.0;eor
        599;1984010121;    3;   7.0;  72.0;eor
        599;1984010122;    3;   7.0;  70.0;eor
        599;1984010123;    3;   7.0;  71.0;eor
        599;1984010200;    3;   7.0;  73.0;eor
        599;1984010201;    3;   7.8;  75.0;eor
        599;1984010202;    3;   7.8;  78.0;eor
        599;1984010203;    3;   7.5;  85.0;eor
        599;1984010204;    3;   7.0;  89.0;eor
        599;1984010205;    3;   7.0;  88.0;eor
        599;1984010206;    3;   7.2;  88.0;eor
        599;1984010207;    3;   7.4;  88.0;eor
        599;1984010208;    3;   7.0;  90.0;eor
        599;1984010209;    3;   7.0;  90.0;eor
        599;1984010210;    3;   7.1;  87.0;eor
        599;1984010211;    3;   7.3;  91.0;eor
        599;1984010212;    3;   7.8;  87.0;eor
        599;1984010213;    3;   8.2;  81.0;eor
        599;1984010214;    3;   8.8;  81.0;eor
        599;1984010215;    3;   8.4;  80.0;eor
        599;1984010216;    3;   8.5;  80.0;eor
        599;1984010217;    3;   8.5;  81.0;eor
        599;1984010218;    3;   8.5;  81.0;eor
        599;1984010219;    3;   8.4;  82.0;eor
        599;1984010220;    3;   8.6;  79.0;eor
        599;1984010221;    3;   8.8;  79.0;eor
        599;1984010222;    3;   8.8;  78.0;eor
        599;1984010223;    3;   8.9;  74.0;eor
        599;1984010300;    3;   8.9;  72.0;eor
        599;1984010301;    3;   8.9;  73.0;eor
        599;1984010302;    3;   8.9;  73.0;eor
        599;1984010303;    3;   8.9;  73.0;eor
        599;1984010304;    3;   8.8;  75.0;eor
        599;1984010305;    3;   8.8;  73.0;eor
        599;1984010306;    3;   8.8;  72.0;eor
        599;1984010307;    3;   9.0;  73.0;eor
        599;1984010308;    3;   8.5;  75.0;eor
        599;1984010309;    3;   7.1;  85.0;eor
        599;1984010310;    3;   6.8;  90.0;eor
        599;1984010311;    3;   5.8;  87.0;eor
        599;1984010312;    3;   7.4;  73.0;eor
        599;1984010313;    3;   7.6;  65.0;eor
        599;1984010314;    3;   7.6;  56.0;eor
        599;1984010315;    3;   7.4;  59.0;eor
        599;1984010316;    3;   6.7;  61.0;eor
        599;1984010317;    3;   6.1;  66.0;eor
        599;1984010318;    3;   6.1;  64.0;eor
        599;1984010319;    3;   6.5;  62.0;eor
        599;1984010320;    3;   5.0;  62.0;eor
        599;1984010321;    3;   5.1;  57.0;eor
        599;1984010322;    3;   5.3;  58.0;eor
        599;1984010323;    3;   4.9;  70.0;eor
        599;1984010400;    3;   4.9;  65.0;eor
        599;1984010401;    3;   4.6;  63.0;eor
        599;1984010402;    3;   3.5;  86.0;eor
        599;1984010403;    3;   3.6;  66.0;eor
        599;1984010404;    3;   3.6;  63.0;eor
        599;1984010405;    3;   4.3;  61.0;eor
        599;1984010406;    3;   4.3;  62.0;eor
        599;1984010407;    3;   4.2;  65.0;eor
        599;1984010408;    3;   4.2;  66.0;eor
        599;1984010409;    3;   4.2;  68.0;eor
        599;1984010410;    3;   2.6;  83.0;eor
        599;1984010411;    3;   3.4;  87.0;eor
        599;1984010412;    3;   4.6;  83.0;eor
        599;1984010413;    3;   4.6;  85.0;eor
        599;1984010414;    3;   5.3;  84.0;eor
        599;1984010415;    3;   5.4;  83.0;eor
        599;1984010416;    3;   5.0;  85.0;eor
        599;1984010417;    3;   4.6;  83.0;eor
        599;1984010418;    3;   4.6;  85.0;eor
        599;1984010419;    3;   3.6;  91.0;eor
        599;1984010420;    3;   2.2;  92.0;eor
        599;1984010421;    3;   2.6;  93.0;eor
        599;1984010422;    3;   2.8;  88.0;eor
        599;1984010423;    3;   2.6;  87.0;eor
        599;1984010500;    3;   2.6;  85.0;eor
        599;1984010501;    3;   2.4;  86.0;eor
        599;1984010502;    3;   2.4;  85.0;eor
        599;1984010503;    3;   2.3;  86.0;eor
        599;1984010504;    3;   1.9;  86.0;eor
        599;1984010505;    3;   1.9;  87.0;eor
        599;1984010506;    3;   1.9;  89.0;eor
        599;1984010507;    3;   2.0;  87.0;eor
        599;1984010508;    3;   2.4;  84.0;eor
