STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       5688;2018110100;    3;   7.2;  65.0;eor
       5688;2018110101;    3;   9.5;  51.0;eor
       5688;2018110102;    3;   9.4;  52.0;eor
       5688;2018110103;    3;   8.0;  60.0;eor
       5688;2018110104;    3;   9.8;  52.0;eor
       5688;2018110105;    3;   7.8;  65.0;eor
       5688;2018110106;    3;   7.3;  67.0;eor
       5688;2018110107;    3;   7.0;  70.0;eor
       5688;2018110108;    3;   5.7;  81.0;eor
       5688;2018110109;    3;   6.3;  76.0;eor
       5688;2018110110;    3;   7.5;  76.0;eor
       5688;2018110111;    3;   9.0;  72.0;eor
       5688;2018110112;    3;  10.4;  70.0;eor
       5688;2018110113;    3;  10.4;  67.0;eor
       5688;2018110114;    3;  10.0;  65.0;eor
       5688;2018110115;    3;   9.3;  72.0;eor
       5688;2018110116;    3;   8.7;  76.0;eor
       5688;2018110117;    3;   7.7;  85.0;eor
       5688;2018110118;    3;   6.7;  89.0;eor
       5688;2018110119;    3;   6.1;  89.0;eor
       5688;2018110120;    3;   6.2;  89.0;eor
       5688;2018110121;    3;   6.3;  88.0;eor
       5688;2018110122;    3;   6.0;  89.0;eor
       5688;2018110123;    3;   5.1;  89.0;eor
       5688;2018110200;    3;   4.4;  90.0;eor
       5688;2018110201;    3;   4.0;  91.0;eor
       5688;2018110202;    3;   4.5;  90.0;eor
       5688;2018110203;    3;   4.5;  92.0;eor
       5688;2018110204;    3;   4.4;  93.0;eor
       5688;2018110205;    3;   4.4;  95.0;eor
       5688;2018110206;    3;   4.7;  94.0;eor
       5688;2018110207;    3;   5.4;  90.0;eor
       5688;2018110208;    3;   6.7;  85.0;eor
       5688;2018110209;    3;   7.2;  85.0;eor
       5688;2018110210;    3;   7.9;  85.0;eor
       5688;2018110211;    3;   8.1;  81.0;eor
       5688;2018110212;    3;   8.1;  80.0;eor
       5688;2018110213;    3;   8.4;  83.0;eor
       5688;2018110214;    3;   8.6;  84.0;eor
       5688;2018110215;    3;   8.6;  80.0;eor
       5688;2018110216;    3;   7.9;  76.0;eor
       5688;2018110217;    3;   7.6;  85.0;eor
       5688;2018110218;    3;   7.3;  85.0;eor
       5688;2018110219;    3;   7.0;  84.0;eor
       5688;2018110220;    3;   6.9;  81.0;eor
       5688;2018110221;    3;   6.6;  82.0;eor
       5688;2018110222;    3;   6.5;  86.0;eor
       5688;2018110223;    3;   6.5;  87.0;eor
       5688;2018110300;    3;   6.5;  85.0;eor
       5688;2018110301;    3;   6.3;  86.0;eor
       5688;2018110302;    3;   6.3;  85.0;eor
       5688;2018110303;    3;   6.2;  86.0;eor
       5688;2018110304;    3;   6.0;  87.0;eor
       5688;2018110305;    3;   6.0;  87.0;eor
       5688;2018110306;    3;   5.9;  87.0;eor
       5688;2018110307;    3;   6.1;  83.0;eor
       5688;2018110308;    3;   6.0;  83.0;eor
       5688;2018110309;    3;   6.6;  80.0;eor
       5688;2018110310;    3;   8.7;  71.0;eor
       5688;2018110311;    3;   8.9;  71.0;eor
       5688;2018110312;    3;   9.5;  69.0;eor
       5688;2018110313;    3;   9.4;  72.0;eor
       5688;2018110314;    3;   9.2;  74.0;eor
       5688;2018110315;    3;   8.8;  78.0;eor
       5688;2018110316;    3;   8.2;  83.0;eor
       5688;2018110317;    3;   7.5;  86.0;eor
       5688;2018110318;    3;   7.0;  89.0;eor
       5688;2018110319;    3;   6.4;  90.0;eor
       5688;2018110320;    3;   6.3;  90.0;eor
       5688;2018110321;    3;   6.5;  88.0;eor
       5688;2018110322;    3;   6.7;  88.0;eor
       5688;2018110323;    3;   6.7;  89.0;eor
       5688;2018110400;    3;   6.5;  90.0;eor
       5688;2018110401;    3;   6.3;  91.0;eor
       5688;2018110402;    3;   6.0;  93.0;eor
       5688;2018110403;    3;   5.9;  94.0;eor
       5688;2018110404;    3;   5.6;  96.0;eor
       5688;2018110405;    3;   5.3;  97.0;eor
       5688;2018110406;    3;   5.2;  98.0;eor
       5688;2018110407;    3;   4.9;  99.0;eor
       5688;2018110408;    3;   4.8;  98.0;eor
       5688;2018110409;    3;   6.3;  91.0;eor
       5688;2018110410;    3;   7.9;  85.0;eor
       5688;2018110411;    3;   8.5;  84.0;eor
       5688;2018110412;    3;  10.2;  80.0;eor
       5688;2018110413;    3;   9.6;  84.0;eor
       5688;2018110414;    3;   8.6;  88.0;eor
       5688;2018110415;    3;   8.6;  89.0;eor
       5688;2018110416;    3;   6.9;  95.0;eor
       5688;2018110417;    3;   6.2;  97.0;eor
       5688;2018110418;    3;   6.3;  97.0;eor
       5688;2018110419;    3;   5.6;  96.0;eor
       5688;2018110420;    3;   6.6;  91.0;eor
       5688;2018110421;    3;   8.1;  80.0;eor
       5688;2018110422;    3;   7.2;  82.0;eor
       5688;2018110423;    3;  10.4;  65.0;eor
       5688;2018110500;    3;   8.1;  77.0;eor
       5688;2018110501;    3;   6.1;  87.0;eor
       5688;2018110502;    3;   6.1;  87.0;eor
       5688;2018110503;    3;   6.8;  84.0;eor
       5688;2018110504;    3;   4.3;  93.0;eor
       5688;2018110505;    3;   3.9;  94.0;eor
       5688;2018110506;    3;   7.4;  80.0;eor
       5688;2018110507;    3;   5.6;  88.0;eor
       5688;2018110508;    3;  10.1;  74.0;eor
       5688;2018110509;    3;  10.9;  77.0;eor
       5688;2018110510;    3;  13.7;  56.0;eor
       5688;2018110511;    3;  14.6;  60.0;eor
       5688;2018110512;    3;  14.5;  65.0;eor
       5688;2018110513;    3;  15.5;  59.0;eor
       5688;2018110514;    3;  14.9;  60.0;eor
       5688;2018110515;    3;  14.9;  49.0;eor
       5688;2018110516;    3;  11.9;  62.0;eor
       5688;2018110517;    3;  10.4;  67.0;eor
       5688;2018110518;    3;  11.0;  68.0;eor
       5688;2018110519;    3;  11.0;  60.0;eor
       5688;2018110520;    3;  11.9;  55.0;eor
       5688;2018110521;    3;  11.2;  57.0;eor
       5688;2018110522;    3;  11.5;  58.0;eor
       5688;2018110523;    3;  11.9;  55.0;eor
       5688;2018110600;    3;  12.1;  52.0;eor
       5688;2018110601;    3;  12.7;  49.0;eor
       5688;2018110602;    3;  12.2;  50.0;eor
       5688;2018110603;    3;  12.8;  47.0;eor
       5688;2018110604;    3;  12.3;  49.0;eor
       5688;2018110605;    3;  12.4;  50.0;eor
       5688;2018110606;    3;  12.4;  49.0;eor
       5688;2018110607;    3;  13.0;  47.0;eor
       5688;2018110608;    3;  13.7;  45.0;eor
       5688;2018110609;    3;  13.8;  47.0;eor
       5688;2018110610;    3;  14.3;  47.0;eor
       5688;2018110611;    3;  14.7;  45.0;eor
       5688;2018110612;    3;  14.9;  46.0;eor
       5688;2018110613;    3;  14.7;  49.0;eor
       5688;2018110614;    3;  12.7;  64.0;eor
       5688;2018110615;    3;  10.2;  77.0;eor
       5688;2018110616;    3;   9.3;  79.0;eor
       5688;2018110617;    3;   8.5;  80.0;eor
       5688;2018110618;    3;   8.0;  79.0;eor
       5688;2018110619;    3;   8.3;  75.0;eor
       5688;2018110620;    3;   8.4;  72.0;eor
       5688;2018110621;    3;   6.9;  78.0;eor
       5688;2018110622;    3;   6.8;  77.0;eor
       5688;2018110623;    3;   6.3;  78.0;eor
       5688;2018110700;    3;   6.9;  75.0;eor
       5688;2018110701;    3;   7.1;  75.0;eor
       5688;2018110702;    3;   7.3;  74.0;eor
       5688;2018110703;    3;   7.3;  74.0;eor
       5688;2018110704;    3;   7.4;  77.0;eor
       5688;2018110705;    3;   6.9;  82.0;eor
       5688;2018110706;    3;   7.2;  78.0;eor
       5688;2018110707;    3;   8.3;  75.0;eor
       5688;2018110708;    3;   9.6;  73.0;eor
       5688;2018110709;    3;  11.2;  67.0;eor
       5688;2018110710;    3;  10.1;  72.0;eor
       5688;2018110711;    3;  11.8;  68.0;eor
       5688;2018110712;    3;  12.1;  70.0;eor
       5688;2018110713;    3;  11.4;  72.0;eor
       5688;2018110714;    3;  10.9;  76.0;eor
       5688;2018110715;    3;   9.6;  83.0;eor
       5688;2018110716;    3;   8.4;  83.0;eor
       5688;2018110717;    3;   9.8;  69.0;eor
       5688;2018110718;    3;   9.0;  69.0;eor
       5688;2018110719;    3;   8.9;  71.0;eor
       5688;2018110720;    3;   8.3;  77.0;eor
       5688;2018110721;    3;   7.8;  84.0;eor
       5688;2018110722;    3;   7.4;  92.0;eor
       5688;2018110723;    3;   7.1;  94.0;eor
       5688;2018110800;    3;   6.9;  97.0;eor
       5688;2018110801;    3;   7.3;  93.0;eor
       5688;2018110802;    3;   6.7;  94.0;eor
       5688;2018110803;    3;   6.2;  92.0;eor
       5688;2018110804;    3;   6.1;  91.0;eor
       5688;2018110805;    3;   6.0;  91.0;eor
       5688;2018110806;    3;   6.1;  90.0;eor
       5688;2018110807;    3;   6.2;  90.0;eor
       5688;2018110808;    3;   6.5;  88.0;eor
       5688;2018110809;    3;   8.7;  80.0;eor
       5688;2018110810;    3;   9.7;  75.0;eor
       5688;2018110811;    3;   9.2;  75.0;eor
       5688;2018110812;    3;   8.9;  75.0;eor
       5688;2018110813;    3;   8.9;  79.0;eor
       5688;2018110814;    3;   9.0;  77.0;eor
       5688;2018110815;    3;   8.5;  80.0;eor
       5688;2018110816;    3;   8.1;  84.0;eor
       5688;2018110817;    3;   7.3;  89.0;eor
       5688;2018110818;    3;   7.0;  92.0;eor
       5688;2018110819;    3;   6.5;  93.0;eor
       5688;2018110820;    3;   7.0;  94.0;eor
       5688;2018110821;    3;   7.3;  94.0;eor
       5688;2018110822;    3;   6.8;  94.0;eor
       5688;2018110823;    3;   6.2;  95.0;eor
       5688;2018110900;    3;   5.6;  94.0;eor
       5688;2018110901;    3;   5.4;  95.0;eor
       5688;2018110902;    3;   5.1;  94.0;eor
       5688;2018110903;    3;   5.5;  95.0;eor
       5688;2018110904;    3;   6.2;  95.0;eor
       5688;2018110905;    3;   5.6;  97.0;eor
       5688;2018110906;    3;   5.0;  98.0;eor
       5688;2018110907;    3;   4.6;  99.0;eor
       5688;2018110908;    3;   5.6;  99.0;eor
       5688;2018110909;    3;   6.5;  93.0;eor
       5688;2018110910;    3;   9.2;  79.0;eor
       5688;2018110911;    3;  10.4;  74.0;eor
       5688;2018110912;    3;  12.7;  62.0;eor
       5688;2018110913;    3;  12.7;  60.0;eor
       5688;2018110914;    3;  12.5;  61.0;eor
       5688;2018110915;    3;  12.0;  63.0;eor
       5688;2018110916;    3;   9.9;  67.0;eor
       5688;2018110917;    3;   8.7;  73.0;eor
       5688;2018110918;    3;   8.6;  73.0;eor
       5688;2018110919;    3;   7.8;  79.0;eor
       5688;2018110920;    3;   7.6;  81.0;eor
       5688;2018110921;    3;   7.2;  86.0;eor
       5688;2018110922;    3;   6.6;  89.0;eor
       5688;2018110923;    3;   5.2;  96.0;eor
       5688;2018111000;    3;   5.6;  92.0;eor
       5688;2018111001;    3;   5.7;  91.0;eor
       5688;2018111002;    3;   5.3;  93.0;eor
       5688;2018111003;    3;   4.4;  98.0;eor
       5688;2018111004;    3;   3.3;  98.0;eor
       5688;2018111005;    3;   3.8;  99.0;eor
       5688;2018111006;    3;   4.3;  97.0;eor
       5688;2018111007;    3;   5.0;  97.0;eor
       5688;2018111008;    3;   8.3;  85.0;eor
       5688;2018111009;    3;   9.1;  77.0;eor
       5688;2018111010;    3;   9.3;  82.0;eor
       5688;2018111011;    3;  11.1;  74.0;eor
       5688;2018111012;    3;  10.3;  76.0;eor
       5688;2018111013;    3;  10.3;  74.0;eor
       5688;2018111014;    3;  10.5;  74.0;eor
       5688;2018111015;    3;   9.6;  83.0;eor
       5688;2018111016;    3;   8.9;  87.0;eor
       5688;2018111017;    3;   7.7;  91.0;eor
       5688;2018111018;    3;   9.2;  80.0;eor
       5688;2018111019;    3;   7.7;  92.0;eor
       5688;2018111020;    3;   7.0;  96.0;eor
       5688;2018111021;    3;   8.4;  89.0;eor
       5688;2018111022;    3;   8.4;  90.0;eor
       5688;2018111023;    3;   8.7;  93.0;eor
       5688;2018111100;    3;   8.5;  95.0;eor
