STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       5832;1951010101;    5; -10.6;  93.0;eor
       5832;1951010102;    5; -10.1;  92.0;eor
       5832;1951010103;    5;  -9.7;  92.0;eor
       5832;1951010104;    5;  -9.0;  91.0;eor
       5832;1951010105;    5;  -8.6;  91.0;eor
       5832;1951010106;    5;  -8.4;  93.0;eor
       5832;1951010107;    5;  -7.9;  93.0;eor
       5832;1951010108;    5;  -6.4;  92.0;eor
       5832;1951010109;    5;  -7.0;  91.0;eor
       5832;1951010110;    5;  -7.0;  90.0;eor
       5832;1951010111;    5;  -5.7;  89.0;eor
       5832;1951010112;    5;  -4.4;  87.0;eor
       5832;1951010113;    5;  -3.5;  88.0;eor
       5832;1951010114;    5;  -2.6;  98.0;eor
       5832;1951010115;    5;  -2.3;  98.0;eor
       5832;1951010116;    5;  -2.0;  98.0;eor
       5832;1951010117;    5;  -1.6;  97.0;eor
       5832;1951010118;    5;  -1.5;  96.0;eor
       5832;1951010119;    5;  -1.1;  95.0;eor
       5832;1951010120;    5;  -1.0;  94.0;eor
       5832;1951010121;    5;  -0.6;  92.0;eor
       5832;1951010122;    5;  -0.7;  92.0;eor
       5832;1951010123;    5;  -1.6;  91.0;eor
       5832;1951010200;    5;  -1.7;  92.0;eor
       5832;1951010201;    5;  -1.6;  93.0;eor
       5832;1951010202;    5;  -1.8;  94.0;eor
       5832;1951010203;    5;  -3.8;  95.0;eor
       5832;1951010204;    5;  -4.2;  95.0;eor
       5832;1951010205;    5;  -4.4;  95.0;eor
       5832;1951010206;    5;  -4.4;  95.0;eor
       5832;1951010207;    5;  -4.4;  96.0;eor
       5832;1951010208;    5;  -5.4;  96.0;eor
       5832;1951010209;    5;  -5.9;  96.0;eor
       5832;1951010210;    5;  -5.5;  96.0;eor
       5832;1951010211;    5;  -5.1;  96.0;eor
       5832;1951010212;    5;  -3.3;  95.0;eor
       5832;1951010213;    5;  -0.6;  90.0;eor
       5832;1951010214;    5;  -0.5;  94.0;eor
       5832;1951010215;    5;  -0.4;  94.0;eor
       5832;1951010216;    5;  -0.2;  93.0;eor
       5832;1951010217;    5;  -0.7;  93.0;eor
       5832;1951010218;    5;  -0.9;  95.0;eor
       5832;1951010219;    5;  -0.8;  96.0;eor
