Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Anzahl_Fehlwerte;Beschreibung;eor;                                                                                                              
5029;Tholey;TT_TU;17.01.1995-18:00;17.01.1995-20:00;3;;eor;                                                                                                                                             
5029;Tholey;TT_TU;17.01.1995-22:00;18.01.1995-04:00;7;;eor;                                                                                                                                             
5029;Tholey;TT_TU;18.01.1995-17:00;18.01.1995-17:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;19.01.1995-04:00;19.01.1995-04:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;19.01.1995-17:00;19.01.1995-20:00;4;;eor;                                                                                                                                             
5029;Tholey;TT_TU;19.01.1995-22:00;20.01.1995-04:00;7;;eor;                                                                                                                                             
5029;Tholey;TT_TU;31.10.1996-04:00;31.10.1996-04:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;18.12.1999-08:00;18.12.1999-10:00;3;;eor;                                                                                                                                             
5029;Tholey;TT_TU;16.11.2000-03:00;16.11.2000-04:00;2;;eor;                                                                                                                                             
5029;Tholey;TT_TU;01.06.2001-00:00;01.06.2001-00:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;28.01.2002-10:00;28.01.2002-10:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;17.09.2002-13:00;17.09.2002-13:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;18.09.2002-13:00;18.09.2002-13:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;12.03.2003-11:00;12.03.2003-11:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;16.06.2003-12:00;16.06.2003-23:00;12;;eor;                                                                                                                                            
5029;Tholey;TT_TU;17.06.2003-01:00;18.06.2003-09:00;33;;eor;                                                                                                                                            
5029;Tholey;TT_TU;28.07.2004-21:00;28.07.2004-23:00;3;;eor;                                                                                                                                             
5029;Tholey;TT_TU;09.09.2004-09:00;09.09.2004-09:00;1;;eor;                                                                                                                                             
5029;Tholey;TT_TU;04.03.2005-12:00;07.03.2005-02:00;63;;eor;                                                                                                                                            
5029;Tholey;TT_TU;07.03.2005-04:00;07.03.2005-08:00;5;;eor;                                                                                                                                             
5029;Tholey;TT_TU;08.03.2005-15:00;08.03.2005-15:00;1;;eor;                                                                                                                                             
