Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  5300;  260.00; 50.2500;  8.3165;18920801;19000131;Waldems-Reinborn
  5300;  365.00; 50.2753;  8.3411;19000201;19500331;Waldems-Reinborn
  5300;  360.00; 50.2750;  8.3409;19500401;19510211;Waldems-Reinborn
  5300;  385.00; 50.2741;  8.3469;19510212;19560930;Waldems-Reinborn
  5300;  391.00; 50.2749;  8.3487;19561001;19740930;Waldems-Reinborn
  5300;  385.00; 50.2749;  8.3459;19741001;19781115;Waldems-Reinborn
  5300;  400.00; 50.2734;  8.3507;19781116;19991231;Waldems-Reinborn
  5300;  380.00; 50.2596;  8.3607;20030424;        ;Waldems-Reinborn
