Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  3739;  566.00; 49.4557; 12.4353;19480927;19490624;Oberviechtach
  3739;  510.00; 49.4586; 12.4263;19490625;19680930;Oberviechtach
  3739;  510.00; 49.4611; 12.4254;19681001;19710208;Oberviechtach
  3739;  505.00; 49.4545; 12.4193;19710209;19750430;Oberviechtach
  3739;  503.00; 49.4533; 12.4146;19750501;19751113;Oberviechtach
  3739;  498.00; 49.4570; 12.4210;19751114;19940430;Oberviechtach
  3739;  595.00; 49.4525; 12.4363;19940501;20050228;Oberviechtach
  3739;  596.00; 49.4521; 12.4365;20050301;        ;Oberviechtach
