Stations_id;Stationshoehe;Geogr.Breite;Geogr.Laenge;von_datum;bis_datum;Stationsname
  5802;  590.00; 49.0167; 13.2333;19080801;19480731;Zwieselberg
  5802;  590.00; 49.0167; 13.2333;19480801;19490331;Zwieselberg
  5802;  566.00; 49.0167; 13.2500;19490401;19520430;Zwieselberg
  5802;  604.00; 49.0137; 13.2373;19520501;19540129;Zwieselberg
  5802;  590.00; 49.0143; 13.2356;19540130;19570423;Zwieselberg
  5802;  590.00; 49.0134; 13.2426;19570424;19620831;Zwieselberg
  5802;  590.00; 49.0176; 13.2203;19620901;19621130;Zwieselberg
  5802;  575.00; 49.0176; 13.2203;19621201;19641208;Zwieselberg
  5802;  615.00; 49.0007; 13.2137;19641209;20030930;Zwieselberg
