STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2088;2004060100;    3;   5.1;  95.0;eor
       2088;2004060101;   10;   5.6;  95.0;eor
       2088;2004060102;   10;   4.2;  95.0;eor
       2088;2004060103;   10;   3.1;  96.0;eor
       2088;2004060104;   10;   3.3;  96.0;eor
       2088;2004060105;   10;   4.2;  97.0;eor
       2088;2004060106;   10;   8.8;  90.0;eor
       2088;2004060107;   10;  13.0;  78.0;eor
       2088;2004060108;   10;  15.3;  66.0;eor
       2088;2004060109;   10;  16.8;  53.0;eor
       2088;2004060110;   10;  15.3;  54.0;eor
       2088;2004060111;   10;  14.1;  82.0;eor
       2088;2004060112;   10;  15.2;  73.0;eor
       2088;2004060113;   10;  15.0;  83.0;eor
       2088;2004060114;   10;  13.0;  83.0;eor
       2088;2004060115;   10;  12.6;  89.0;eor
       2088;2004060116;   10;  13.0;  79.0;eor
       2088;2004060117;   10;  12.4;  84.0;eor
       2088;2004060118;   10;  11.6;  89.0;eor
       2088;2004060119;   10;  11.1;  92.0;eor
       2088;2004060120;   10;  10.8;  95.0;eor
       2088;2004060121;   10;  10.1;  96.0;eor
       2088;2004060122;   10;   8.7;  96.0;eor
       2088;2004060123;   10;   7.7;  97.0;eor
       2088;2004060200;   10;   7.4;  97.0;eor
       2088;2004060201;   10;   6.9;  97.0;eor
       2088;2004060202;   10;   4.5;  95.0;eor
       2088;2004060203;   10;   4.2;  97.0;eor
       2088;2004060204;   10;   3.2;  96.0;eor
       2088;2004060205;   10;   5.9; 100.0;eor
       2088;2004060206;   10;   9.2;  97.0;eor
       2088;2004060207;   10;  12.9;  86.0;eor
       2088;2004060208;   10;  14.4;  75.0;eor
       2088;2004060209;   10;  16.4;  62.0;eor
       2088;2004060210;   10;  16.1;  61.0;eor
       2088;2004060211;   10;  17.3;  61.0;eor
       2088;2004060212;   10;  16.9;  55.0;eor
       2088;2004060213;   10;  15.8;  62.0;eor
       2088;2004060214;   10;  17.1;  58.0;eor
       2088;2004060215;   10;  13.0;  79.0;eor
       2088;2004060216;   10;  12.6;  89.0;eor
       2088;2004060217;   10;  13.6;  79.0;eor
       2088;2004060218;   10;  12.3;  82.0;eor
       2088;2004060219;   10;  11.8;  85.0;eor
       2088;2004060220;   10;   9.6;  93.0;eor
       2088;2004060221;   10;   9.8;  95.0;eor
       2088;2004060222;   10;   9.9;  95.0;eor
       2088;2004060223;   10;   8.0;  95.0;eor
       2088;2004060300;   10;   7.2;  96.0;eor
       2088;2004060301;   10;   7.8;  97.0;eor
       2088;2004060302;   10;   8.4;  97.0;eor
       2088;2004060303;   10;  10.1;  96.0;eor
       2088;2004060304;   10;  10.4;  93.0;eor
       2088;2004060305;   10;  11.4;  92.0;eor
       2088;2004060306;   10;  11.4;  93.0;eor
       2088;2004060307;   10;  11.2;  93.0;eor
       2088;2004060308;   10;  11.2;  91.0;eor
       2088;2004060309;   10;  11.4;  87.0;eor
       2088;2004060310;   10;  11.6;  89.0;eor
       2088;2004060311;   10;  12.0;  91.0;eor
       2088;2004060312;   10;  12.9;  86.0;eor
       2088;2004060313;   10;  13.2;  83.0;eor
       2088;2004060314;   10;  13.1;  84.0;eor
       2088;2004060315;   10;  13.8;  78.0;eor
       2088;2004060316;   10;  13.5;  84.0;eor
       2088;2004060317;   10;  13.0;  90.0;eor
       2088;2004060318;   10;  12.4;  94.0;eor
       2088;2004060319;   10;  11.9;  94.0;eor
       2088;2004060320;   10;  11.5;  95.0;eor
       2088;2004060321;   10;  11.2;  96.0;eor
       2088;2004060322;   10;  10.7;  96.0;eor
       2088;2004060323;   10;   9.7;  97.0;eor
       2088;2004060400;   10;   7.5;  96.0;eor
       2088;2004060401;   10;   6.9;  97.0;eor
       2088;2004060402;   10;   5.3;  97.0;eor
       2088;2004060403;   10;   4.6;  97.0;eor
       2088;2004060404;   10;   5.0; 100.0;eor
       2088;2004060405;   10;   6.9; 100.0;eor
       2088;2004060406;   10;  10.5; 100.0;eor
       2088;2004060407;   10;  13.5;  84.0;eor
       2088;2004060408;   10;  15.5;  74.0;eor
       2088;2004060409;   10;  17.0;  72.0;eor
       2088;2004060410;   10;  18.1;  64.0;eor
       2088;2004060411;   10;  18.2;  63.0;eor
       2088;2004060412;   10;  19.4;  50.0;eor
       2088;2004060413;   10;  18.7;  50.0;eor
       2088;2004060414;   10;  18.1;  60.0;eor
       2088;2004060415;   10;  15.3;  65.0;eor
       2088;2004060416;   10;  14.0;  74.0;eor
       2088;2004060417;   10;  13.8;  81.0;eor
       2088;2004060418;   10;  12.1;  89.0;eor
       2088;2004060419;   10;  11.3;  94.0;eor
       2088;2004060420;   10;  10.9;  95.0;eor
       2088;2004060421;   10;  11.2;  96.0;eor
       2088;2004060422;   10;  11.2;  94.0;eor
       2088;2004060423;   10;  11.0;  95.0;eor
       2088;2004060500;   10;  11.0;  94.0;eor
       2088;2004060501;   10;  10.6;  95.0;eor
       2088;2004060502;   10;  10.6;  96.0;eor
       2088;2004060503;   10;  10.5;  96.0;eor
       2088;2004060504;   10;   9.7;  96.0;eor
       2088;2004060505;   10;  10.2;  97.0;eor
       2088;2004060506;   10;  11.3;  95.0;eor
       2088;2004060507;   10;  11.8;  88.0;eor
       2088;2004060508;   10;  12.2;  86.0;eor
       2088;2004060509;   10;  12.5;  86.0;eor
       2088;2004060510;   10;  12.1;  89.0;eor
       2088;2004060511;   10;  11.9;  91.0;eor
       2088;2004060512;   10;  11.6;  89.0;eor
       2088;2004060513;   10;  10.7;  91.0;eor
       2088;2004060515;   10;  10.2;  84.0;eor
       2088;2004060516;   10;  11.8;  80.0;eor
       2088;2004060517;   10;  12.0;  80.0;eor
       2088;2004060518;   10;  11.9;  81.0;eor
       2088;2004060519;   10;  10.9;  85.0;eor
       2088;2004060520;   10;   9.8;  93.0;eor
       2088;2004060521;   10;   9.7;  93.0;eor
       2088;2004060522;   10;   9.8;  93.0;eor
       2088;2004060523;   10;  10.1;  90.0;eor
       2088;2004060600;   10;   9.6;  92.0;eor
       2088;2004060601;   10;   9.8;  93.0;eor
       2088;2004060602;   10;   9.7;  94.0;eor
       2088;2004060603;   10;   9.5;  95.0;eor
       2088;2004060604;   10;   9.3;  96.0;eor
       2088;2004060605;   10;  10.5;  95.0;eor
       2088;2004060606;   10;  11.0;  88.0;eor
       2088;2004060607;   10;  11.5;  83.0;eor
       2088;2004060608;   10;  13.6;  70.0;eor
       2088;2004060609;   10;  12.5;  77.0;eor
       2088;2004060610;   10;  12.8;  75.0;eor
       2088;2004060611;   10;  14.5;  70.0;eor
       2088;2004060612;   10;  16.0;  60.0;eor
       2088;2004060613;   10;  15.4;  61.0;eor
       2088;2004060614;   10;  16.4;  54.0;eor
       2088;2004060615;   10;  16.6;  53.0;eor
       2088;2004060616;   10;  18.1;  51.0;eor
       2088;2004060617;   10;  15.4;  62.0;eor
       2088;2004060618;   10;  14.2;  73.0;eor
       2088;2004060619;   10;  12.3;  83.0;eor
       2088;2004060620;   10;   9.8;  90.0;eor
       2088;2004060621;   10;   8.0;  93.0;eor
       2088;2004060622;   10;   6.6;  95.0;eor
       2088;2004060623;   10;   4.7;  95.0;eor
       2088;2004060700;   10;   4.4;  96.0;eor
       2088;2004060701;   10;   3.4;  96.0;eor
       2088;2004060702;   10;   3.3;  96.0;eor
       2088;2004060703;   10;   1.8;  95.0;eor
       2088;2004060704;   10;   2.2;  96.0;eor
       2088;2004060705;   10;   4.0;  97.0;eor
       2088;2004060706;   10;  10.0;  91.0;eor
       2088;2004060707;   10;  14.2;  77.0;eor
       2088;2004060708;   10;  17.0;  64.0;eor
       2088;2004060709;   10;  18.2;  57.0;eor
       2088;2004060710;   10;  18.5;  51.0;eor
       2088;2004060711;   10;  20.2;  49.0;eor
       2088;2004060712;   10;  21.0;  44.0;eor
       2088;2004060713;   10;  21.9;  45.0;eor
       2088;2004060714;   10;  22.4;  42.0;eor
       2088;2004060715;   10;  23.2;  42.0;eor
       2088;2004060716;   10;  22.4;  45.0;eor
       2088;2004060717;   10;  20.8;  51.0;eor
       2088;2004060718;   10;  18.0;  60.0;eor
       2088;2004060719;   10;  16.0;  72.0;eor
       2088;2004060720;   10;  13.1;  84.0;eor
       2088;2004060721;   10;  11.1;  90.0;eor
       2088;2004060722;   10;   9.8;  93.0;eor
       2088;2004060723;   10;   8.3;  93.0;eor
       2088;2004060801;   10;   6.9;  95.0;eor
       2088;2004060802;   10;   5.9;  95.0;eor
       2088;2004060803;   10;   5.5;  96.0;eor
       2088;2004060804;   10;   5.1;  96.0;eor
       2088;2004060805;   10;   7.3;  96.0;eor
       2088;2004060806;   10;  12.3;  86.0;eor
       2088;2004060807;   10;  17.2;  73.0;eor
       2088;2004060808;   10;  22.3;  61.0;eor
       2088;2004060809;   10;  24.1;  47.0;eor
       2088;2004060810;   10;  25.2;  30.0;eor
       2088;2004060811;   10;  25.9;  35.0;eor
       2088;2004060812;   10;  25.9;  38.0;eor
       2088;2004060813;   10;  26.6;  31.0;eor
       2088;2004060814;   10;  26.9;  36.0;eor
       2088;2004060815;   10;  27.2;  42.0;eor
       2088;2004060816;   10;  27.1;  34.0;eor
       2088;2004060817;   10;  25.4;  44.0;eor
       2088;2004060818;   10;  20.8;  63.0;eor
       2088;2004060819;   10;  19.0;  71.0;eor
       2088;2004060820;   10;  16.0;  85.0;eor
       2088;2004060821;   10;  14.3;  92.0;eor
       2088;2004060822;   10;  12.2;  92.0;eor
       2088;2004060823;   10;  11.4;  94.0;eor
       2088;2004060900;   10;  11.7;  95.0;eor
       2088;2004060901;   10;   9.8;  95.0;eor
       2088;2004060902;   10;   9.1;  95.0;eor
       2088;2004060903;   10;   9.0;  96.0;eor
       2088;2004060904;   10;   8.2;  96.0;eor
       2088;2004060905;   10;  10.6;  97.0;eor
       2088;2004060906;   10;  15.2;  83.0;eor
       2088;2004060907;   10;  19.6;  73.0;eor
       2088;2004060908;   10;  23.1;  65.0;eor
       2088;2004060909;   10;  25.6;  59.0;eor
       2088;2004060911;   10;  28.4;  36.0;eor
       2088;2004060912;   10;  28.8;  37.0;eor
       2088;2004060913;   10;  29.1;  38.0;eor
       2088;2004060914;   10;  29.3;  33.0;eor
       2088;2004060915;   10;  29.2;  33.0;eor
       2088;2004060916;   10;  28.9;  33.0;eor
       2088;2004060917;   10;  27.7;  45.0;eor
       2088;2004060918;   10;  24.2;  41.0;eor
       2088;2004060919;   10;  15.3;  95.0;eor
       2088;2004060920;   10;  14.7;  96.0;eor
       2088;2004060921;   10;  14.0;  97.0;eor
       2088;2004060922;   10;  13.0;  97.0;eor
       2088;2004060923;   10;  12.6;  97.0;eor
       2088;2004061000;   10;  12.0; 100.0;eor
       2088;2004061001;   10;  11.4;  97.0;eor
       2088;2004061002;   10;  10.9;  97.0;eor
       2088;2004061003;   10;  10.7;  97.0;eor
       2088;2004061004;   10;  11.2;  97.0;eor
       2088;2004061005;   10;  12.4;  97.0;eor
       2088;2004061006;   10;  15.5;  94.0;eor
       2088;2004061007;   10;  19.5;  88.0;eor
       2088;2004061008;   10;  22.9;  76.0;eor
       2088;2004061009;   10;  25.5;  54.0;eor
       2088;2004061010;   10;  26.1;  55.0;eor
       2088;2004061011;   10;  26.9;  51.0;eor
       2088;2004061012;   10;  25.8;  53.0;eor
       2088;2004061013;   10;  27.5;  48.0;eor
       2088;2004061015;   10;  27.6;  45.0;eor
       2088;2004061016;   10;  26.7;  53.0;eor
       2088;2004061017;   10;  19.3;  90.0;eor
       2088;2004061018;   10;  18.1;  90.0;eor
       2088;2004061019;   10;  16.6;  93.0;eor
       2088;2004061020;   10;  15.9;  94.0;eor
       2088;2004061021;   10;  14.9;  96.0;eor
       2088;2004061022;   10;  14.5;  96.0;eor
       2088;2004061023;   10;  15.4;  96.0;eor
       2088;2004061100;   10;  15.0;  96.0;eor
       2088;2004061101;   10;  14.9;  97.0;eor
       2088;2004061102;   10;  14.7;  97.0;eor
       2088;2004061103;   10;  14.7;  97.0;eor
       2088;2004061104;   10;  15.0; 100.0;eor
       2088;2004061105;   10;  15.3;  97.0;eor
       2088;2004061106;   10;  16.6;  97.0;eor
       2088;2004061107;   10;  16.5;  94.0;eor
       2088;2004061108;   10;  17.2;  89.0;eor
       2088;2004061109;   10;  18.2;  89.0;eor
       2088;2004061110;   10;  17.9;  87.0;eor
       2088;2004061111;   10;  19.4;  83.0;eor
