STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        879;2002010118;    3;   1.4;  82.0;eor
        879;2002010119;    3;   1.4;  81.0;eor
        879;2002010120;    3;   1.3;  80.0;eor
        879;2002010121;    3;   1.2;  81.0;eor
        879;2002010122;    3;   1.2;  80.0;eor
        879;2002010123;    3;   1.2;  82.0;eor
        879;2002010200;    3;   1.3;  83.0;eor
        879;2002010201;    3;   1.6;  83.0;eor
        879;2002010202;    3;   2.0;  84.0;eor
        879;2002010203;    3;   1.4;  91.0;eor
        879;2002010204;    3;   1.4;  92.0;eor
        879;2002010205;    3;   1.5;  93.0;eor
        879;2002010206;    3;   1.5;  94.0;eor
        879;2002010207;    3;   2.0;  92.0;eor
        879;2002010208;    3;   2.3;  89.0;eor
        879;2002010209;    3;   2.6;  85.0;eor
        879;2002010210;    3;   2.2;  66.0;eor
        879;2002010211;    3;   1.4;  66.0;eor
        879;2002010212;    3;   1.0;  67.0;eor
        879;2002010213;    3;   0.9;  63.0;eor
        879;2002010214;    3;  -0.7;  63.0;eor
        879;2002010215;    3;  -1.1;  66.0;eor
        879;2002010216;    3;  -1.6;  71.0;eor
        879;2002010217;    3;  -2.2;  73.0;eor
        879;2002010218;    3;  -3.1;  77.0;eor
        879;2002010219;    3;  -3.6;  77.0;eor
        879;2002010220;    3;  -3.3;  80.0;eor
        879;2002010221;    3;  -3.5;  83.0;eor
        879;2002010222;    3;  -4.4;  85.0;eor
        879;2002010223;    3;  -5.4;  87.0;eor
        879;2002010300;    3;  -6.1;  88.0;eor
        879;2002010301;    3;  -7.0;  94.0;eor
        879;2002010302;    3;  -6.0;  92.0;eor
        879;2002010303;    3;  -6.8;  98.0;eor
        879;2002010304;    3;  -6.8;  96.0;eor
        879;2002010305;    3;  -9.6;  96.0;eor
        879;2002010306;    3; -10.5;  98.0;eor
        879;2002010307;    3; -11.1;  96.0;eor
        879;2002010308;    3;  -9.2;  92.0;eor
        879;2002010309;    3;  -6.7;  91.0;eor
        879;2002010310;    3;  -6.1;  90.0;eor
        879;2002010311;    3;  -4.9;  81.0;eor
        879;2002010312;    3;  -4.6;  64.0;eor
        879;2002010313;    3;  -5.0;  58.0;eor
        879;2002010314;    3;  -4.8;  61.0;eor
        879;2002010315;    3;  -5.4;  58.0;eor
        879;2002010316;    3;  -6.3;  58.0;eor
        879;2002010317;    3;  -7.8;  64.0;eor
        879;2002010318;    3;  -8.7;  67.0;eor
        879;2002010319;    3; -10.4;  74.0;eor
        879;2002010320;    3; -10.5;  75.0;eor
        879;2002010321;    3; -10.2;  77.0;eor
        879;2002010322;    3; -10.6;  77.0;eor
        879;2002010323;    3; -11.9;  82.0;eor
        879;2002010400;    3; -13.7;  90.0;eor
        879;2002010401;    3; -13.8;  94.0;eor
        879;2002010402;    3; -14.1;  98.0;eor
        879;2002010403;    3; -14.3; 100.0;eor
        879;2002010404;    3; -14.2; 100.0;eor
        879;2002010405;    3; -14.7;  97.0;eor
        879;2002010406;    3; -15.6;  98.0;eor
        879;2002010407;    3; -16.3;  94.0;eor
        879;2002010408;    3; -15.7;  90.0;eor
        879;2002010409;    3; -12.1;  89.0;eor
        879;2002010410;    3;  -9.7;  88.0;eor
        879;2002010411;    3;  -4.8;  43.0;eor
        879;2002010412;    3;  -5.3;  42.0;eor
        879;2002010413;    3;  -3.0;  40.0;eor
        879;2002010414;    3;  -5.8;  56.0;eor
        879;2002010415;    3;  -7.3;  63.0;eor
        879;2002010416;    3;  -9.4;  65.0;eor
        879;2002010417;    3;  -9.3;  73.0;eor
        879;2002010418;    3;  -9.8;  81.0;eor
        879;2002010618;    3;   0.9; 100.0;eor
        879;2002010619;    3;   1.1;  99.0;eor
        879;2002010620;    3;   1.3;  99.0;eor
        879;2002010621;    3;   1.5; 100.0;eor
        879;2002010622;    3;   1.6;  99.0;eor
        879;2002010623;    3;   1.7;  99.0;eor
        879;2002010700;    3;   1.7;  99.0;eor
        879;2002010701;    3;   1.5; 100.0;eor
        879;2002010702;    3;   1.6;  99.0;eor
        879;2002010703;    3;   1.6;  99.0;eor
        879;2002010704;    3;   1.5; 100.0;eor
        879;2002010705;    3;   1.7;  99.0;eor
        879;2002010706;    3;   1.6; 100.0;eor
        879;2002010707;    3;   1.6; 100.0;eor
        879;2002010708;    3;   1.5; 100.0;eor
        879;2002010709;    3;   1.6; 100.0;eor
        879;2002010710;    3;   1.7;  99.0;eor
        879;2002010711;    3;   1.7;  99.0;eor
        879;2002010712;    3;   1.7;  99.0;eor
        879;2002010713;    3;   1.4;  99.0;eor
        879;2002010714;    3;   1.1;  99.0;eor
        879;2002010715;    3;   0.8; 100.0;eor
        879;2002010716;    3;   0.7; 100.0;eor
        879;2002010717;    3;   0.5; 100.0;eor
        879;2002010718;    3;   0.1;  97.0;eor
        879;2002010719;    3;   0.3;  98.0;eor
        879;2002010720;    3;   0.3;  98.0;eor
        879;2002010721;    3;   0.3;  98.0;eor
        879;2002010722;    3;   0.2;  99.0;eor
        879;2002010723;    3;   0.2;  99.0;eor
        879;2002010800;    3;   0.2;  99.0;eor
        879;2002010801;    3;   0.2;  99.0;eor
        879;2002010802;    3;   0.0;  99.0;eor
        879;2002010803;    3;   0.3;  99.0;eor
