STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       4154;2018063000;    3;  17.9;  65.0;eor
       4154;2018063001;    3;  17.1;  67.0;eor
       4154;2018063002;    3;  16.5;  68.0;eor
       4154;2018063003;    3;  15.9;  70.0;eor
       4154;2018063004;    3;  15.5;  73.0;eor
       4154;2018063005;    3;  16.9;  68.0;eor
       4154;2018063006;    3;  18.6;  64.0;eor
       4154;2018063007;    3;  20.5;  59.0;eor
       4154;2018063008;    3;  22.5;  51.0;eor
       4154;2018063009;    3;  23.7;  48.0;eor
       4154;2018063010;    3;  24.3;  50.0;eor
       4154;2018063011;    3;  25.6;  46.0;eor
       4154;2018063012;    3;  25.6;  43.0;eor
       4154;2018063013;    3;  26.5;  36.0;eor
       4154;2018063014;    3;  26.8;  33.0;eor
       4154;2018063015;    3;  26.9;  32.0;eor
       4154;2018063016;    3;  26.5;  29.0;eor
       4154;2018063017;    3;  25.9;  25.0;eor
       4154;2018063018;    3;  24.9;  25.0;eor
       4154;2018063019;    3;  23.3;  28.0;eor
       4154;2018063020;    3;  21.4;  29.0;eor
       4154;2018063021;    3;  19.8;  30.0;eor
       4154;2018063022;    3;  18.5;  31.0;eor
       4154;2018063023;    3;  17.3;  34.0;eor
