STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2920;1982010101;    3;   2.9;  89.0;eor
       2920;1982010102;    3;   2.3;  90.0;eor
       2920;1982010103;    3;   2.3;  92.0;eor
       2920;1982010104;    3;   2.0;  93.0;eor
       2920;1982010105;    3;   1.6;  94.0;eor
       2920;1982010106;    3;   1.2;  94.0;eor
       2920;1982010107;    3;   1.2;  95.0;eor
       2920;1982010108;    3;   0.6;  95.0;eor
       2920;1982010109;    3;   1.0;  95.0;eor
       2920;1982010110;    3;   1.2;  95.0;eor
       2920;1982010111;    3;   1.8;  93.0;eor
       2920;1982010112;    3;   2.0;  92.0;eor
       2920;1982010113;    3;   2.0;  91.0;eor
       2920;1982010114;    3;   2.1;  89.0;eor
       2920;1982010115;    3;   2.0;  89.0;eor
       2920;1982010116;    3;   1.7;  89.0;eor
       2920;1982010117;    3;   1.1;  92.0;eor
       2920;1982010118;    3;   1.1;  92.0;eor
       2920;1982010119;    3;   1.0;  93.0;eor
       2920;1982010120;    3;   1.1;  95.0;eor
       2920;1982010121;    3;   1.6;  96.0;eor
       2920;1982010122;    3;   1.9;  97.0;eor
       2920;1982010123;    3;   2.0;  97.0;eor
       2920;1982010200;    3;   2.0;  97.0;eor
       2920;1982010201;    3;   2.7;  96.0;eor
       2920;1982010202;    3;   2.9;  95.0;eor
       2920;1982010203;    3;   3.0;  94.0;eor
       2920;1982010204;    3;   3.0;  94.0;eor
       2920;1982010205;    3;   3.0;  94.0;eor
       2920;1982010206;    3;   3.1;  94.0;eor
       2920;1982010207;    3;   3.1;  92.0;eor
       2920;1982010208;    3;   2.9;  91.0;eor
       2920;1982010209;    3;   2.4;  89.0;eor
       2920;1982010210;    3;   2.2;  89.0;eor
       2920;1982010211;    3;   2.3;  88.0;eor
       2920;1982010212;    3;   3.0;  87.0;eor
       2920;1982010213;    3;   3.5;  85.0;eor
       2920;1982010214;    3;   3.3;  86.0;eor
       2920;1982010215;    3;   3.0;  87.0;eor
       2920;1982010216;    3;   2.5;  88.0;eor
       2920;1982010217;    3;   1.3;  89.0;eor
       2920;1982010218;    3;   1.2;  91.0;eor
       2920;1982010219;    3;   1.2;  93.0;eor
       2920;1982010220;    3;   1.0;  93.0;eor
       2920;1982010221;    3;   1.0;  93.0;eor
       2920;1982010222;    3;   1.0;  92.0;eor
       2920;1982010223;    3;   1.5;  91.0;eor
       2920;1982010300;    3;   1.1;  90.0;eor
       2920;1982010301;    3;   1.3;  90.0;eor
       2920;1982010302;    3;   1.0;  89.0;eor
       2920;1982010303;    3;   1.9;  91.0;eor
       2920;1982010304;    3;   2.0;  90.0;eor
       2920;1982010305;    3;   1.5;  91.0;eor
       2920;1982010306;    3;   1.5;  92.0;eor
       2920;1982010307;    3;   1.8;  92.0;eor
       2920;1982010308;    3;   2.0;  93.0;eor
       2920;1982010309;    3;   2.1;  94.0;eor
       2920;1982010310;    3;   2.3;  95.0;eor
       2920;1982010311;    3;   3.4;  95.0;eor
       2920;1982010312;    3;   3.9;  95.0;eor
       2920;1982010313;    3;   4.0;  94.0;eor
       2920;1982010314;    3;   4.0;  94.0;eor
       2920;1982010315;    3;   2.8;  95.0;eor
       2920;1982010316;    3;   2.1;  98.0;eor
       2920;1982010317;    3;   1.7;  98.0;eor
       2920;1982010318;    3;   1.3;  98.0;eor
       2920;1982010319;    3;   1.0;  98.0;eor
       2920;1982010320;    3;   1.5;  98.0;eor
       2920;1982010321;    3;   0.7;  99.0;eor
       2920;1982010322;    3;   0.7;  99.0;eor
       2920;1982010323;    3;  -0.5;  99.0;eor
       2920;1982010400;    3;  -0.8;  99.0;eor
       2920;1982010401;    3;  -1.0;  98.0;eor
       2920;1982010402;    3;  -1.0;  98.0;eor
       2920;1982010403;    3;  -0.9;  97.0;eor
       2920;1982010404;    3;  -0.9;  96.0;eor
       2920;1982010405;    3;  -1.0;  96.0;eor
       2920;1982010406;    3;  -1.1;  95.0;eor
       2920;1982010407;    3;  -0.9;  94.0;eor
       2920;1982010408;    3;  -0.9;  94.0;eor
       2920;1982010409;    3;  -0.5;  94.0;eor
