STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       1228;2018111615;    3;   7.5;  93.0;eor
       1228;2018111616;    3;   8.0;  91.0;eor
       1228;2018111617;    3;   9.2;  86.0;eor
       1228;2018111618;    3;  10.0;  84.0;eor
       1228;2018111619;    3;  10.5;  80.0;eor
       1228;2018111620;    3;  10.2;  79.0;eor
       1228;2018111621;    3;   9.8;  79.0;eor
       1228;2018111622;    3;   9.4;  79.0;eor
       1228;2018111623;    3;   9.2;  83.0;eor
       1228;2018111700;    3;   8.7;  80.0;eor
       1228;2018111701;    3;   8.4;  84.0;eor
       1228;2018111702;    3;   8.3;  86.0;eor
       1228;2018111703;    3;   8.7;  83.0;eor
       1228;2018111704;    3;   8.4;  86.0;eor
       1228;2018111705;    3;   8.0;  85.0;eor
       1228;2018111706;    3;   7.5;  86.0;eor
       1228;2018111707;    3;   7.5;  90.0;eor
       1228;2018111708;    3;   7.7;  85.0;eor
       1228;2018111709;    3;   7.6;  84.0;eor
       1228;2018111710;    3;   8.1;  82.0;eor
       1228;2018111711;    3;   8.2;  84.0;eor
       1228;2018111712;    3;   8.1;  82.0;eor
       1228;2018111714;    3;   8.7;  81.0;eor
       1228;2018111715;    3;   8.9;  80.0;eor
       1228;2018111716;    3;   9.2;  81.0;eor
       1228;2018111717;    3;   9.6;  78.0;eor
       1228;2018111718;    3;   9.6;  83.0;eor
       1228;2018111719;    3;   9.4;  79.0;eor
       1228;2018111720;    3;   9.5;  77.0;eor
       1228;2018111721;    3;   9.0;  79.0;eor
       1228;2018111722;    3;   8.3;  75.0;eor
       1228;2018111723;    3;   8.2;  82.0;eor
       1228;2018111800;    3;   8.3;  80.0;eor
       1228;2018111801;    3;   8.1;  75.0;eor
       1228;2018111802;    3;   8.1;  69.0;eor
       1228;2018111803;    3;   8.4;  67.0;eor
       1228;2018111804;    3;   8.7;  62.0;eor
       1228;2018111805;    3;   8.9;  59.0;eor
       1228;2018111806;    3;   9.1;  56.0;eor
       1228;2018111807;    3;   9.3;  58.0;eor
       1228;2018111808;    3;   9.4;  48.0;eor
       1228;2018111809;    3;   9.4;  54.0;eor
       1228;2018111810;    3;   9.7;  53.0;eor
